标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
风华里商品房，东林＋江南，中间楼，价格可谈看房方便,风华里小区 ,塘南, 138万,"16,611元/平",2室1厅 , 83.08平米 , 南 , 简装 , 中楼层,共7层, 板楼
生活设施齐全 中间层 采光不遮挡 户型正气诚心出售,置煤浜新村 ,三阳广场, 168万,"32,068元/平",1室1厅 , 52.39平米 , 南 , 简装 , 中楼层,共6层, 板楼
蓉 湖 壹 号，两 房 出 售！,惠山雅苑 ,山北, 169万,"18,875元/平",2室2厅 , 89.54平米 , 南 北 , 精装 , 中楼层,共30层, 板塔结合
业主诚心出售，看房很方便，采光好,五星家园C块 ,扬名, 230万,"15,086元/平",5室2厅 , 152.46平米 , 南 , 简装 , 高楼层,共6层, 板塔结合
梧桐水岸精装40万，大三房，客厅大阳台，带地下车位,梧桐水岸花园 ,黄巷, 245万,"19,763元/平",3室2厅 , 123.97平米 , 南 , 精装 , 低楼层,共20层, 暂无数据
"槐古二村，东林,采光充足，诚心出售",槐古二村 ,三阳广场, 175万,"14,960元/平",3室1厅 , 116.98平米 , 南 北 , 精装 , 高楼层,共7层, 板塔结合
黄泥头佳苑包土出138万 低价好房纯毛坯,黄泥头佳苑 ,广瑞/广丰, 138万,"11,535元/平",3室2厅 , 119.64平米 , 南 , 简装 , 低楼层,共18层, 板塔结合
业主诚心出售，看房方便，户型好，采光好，交通便利,九龙仓碧玺A区 ,扬名, 230万,"26,016元/平",3室1厅 , 88.41平米 , 南 , 毛坯 , 高楼层,共28层, 板楼
此房满五不唯一，中间楼层，采光好，在本小区价格,学前街 ,三阳广场, 230万,"47,808元/平",1室1厅 , 48.11平米 , 南 , 其他 , 中楼层,共7层, 板楼
星晟花园三房二楼 全明结构 采光保养好,星晟花园 ,广瑞/广丰, 165万,"13,823元/平",3室2厅 , 119.37平米 , 南 , 简装 , 低楼层,共6层, 板楼
满五唯一无个税 大润发旁 中间楼层 诚心出售,民丰里 ,黄巷, 82万,"11,924元/平",2室1厅 , 68.77平米 , 南 , 精装 , 中楼层,共7层, 板楼
运河汇旁 侨谊明德  毛坯小三房  干挂石材   带车位,融创运河壹号府一期 ,清名桥, 170万,"19,012元/平",3室2厅 , 89.42平米 , 南 , 毛坯 , 高楼层,共33层, 板楼
置煤浜新村 2室1厅 南,置煤浜新村 ,三阳广场, 180万,"30,939元/平",2室1厅 , 58.18平米 , 南 , 简装 , 中楼层,共7层, 板楼
融侨悦府旁 广益景苑包土出看房有钥匙,广益景苑 ,广瑞/广丰, 110万,"12,345元/平",2室1厅 , 89.11平米 , 南 , 简装 , 中楼层,共18层, 板楼
凤翔锦府 奢华两房户型 拎包入住,凤翔锦府 ,黄巷, 230万,"27,718元/平",2室2厅 , 82.98平米 , 南 , 精装 , 高楼层,共18层, 板楼
惠山古镇旁 2楼 采光好  双地铁口出行方便,惠峰新村C区 ,山北, 73.5万,"11,950元/平",2室1厅 , 61.51平米 , 南 , 简装 , 低楼层,共6层, 板楼
华侨城新上好房 清水毛坯 双阳台 看空中花园,华侨城运河湾C区 ,扬名, 298万,"24,690元/平",3室2厅 , 120.7平米 , 南 , 毛坯 , 中楼层,共29层, 板塔结合
小两室，中间楼层，小区中间位置出入方便,塘南新村 ,塘南, 80万,"17,806元/平",2室1厅 , 44.93平米 , 南 北 , 精装 , 中楼层,共6层, 板塔结合
三期 高标装修 全新未住过 5号线旁 运河汇旁,融创运河壹号府三期 ,清名桥, 195万,"21,691元/平",3室2厅 , 89.9平米 , 南 , 精装 , 中楼层,共34层, 板楼
楼层好，采光好日照充足，房东诚心出售，拎包入住。,孔雀雅园 ,扬名, 150万,"18,540元/平",2室1厅 , 80.91平米 , 南 , 精装 , 低楼层,共34层, 板楼
风华里小区，东林，交通方便，业主诚意出售。,风华里小区 ,塘南, 132万,"16,205元/平",3室1厅 , 81.46平米 , 南 , 简装 , 中楼层,共7层, 板楼
盛岸花园三期  位置好 楼层好 电梯口,盛岸花园三期 ,山北, 119万,"11,635元/平",2室2厅 , 102.28平米 , 南 , 简装 , 中楼层,共11层, 板楼
房东诚心出售，房东自住精装50多万，价格好商量,九龙仓碧玺B区 ,扬名, 229万,"22,024元/平",3室1厅 , 103.98平米 , 南 北 , 精装 , 高楼层,共32层, 板楼
山北盛岸，百乐广场。出入动静咸宜。,盛岸花园三期 ,山北, 145万,"14,275元/平",2室2厅 , 101.58平米 , 南 , 精装 , 高楼层,共9层, 板楼
留芳声巷 2室1厅 南,留芳声巷 ,三阳广场, 178万,"25,502元/平",2室1厅 , 69.8平米 , 南 , 精装 , 高楼层,共7层, 板楼
西水东熙第 精装电梯两房 视野采光好 总价低 诚心出售,西水东熙第 ,迎龙桥, 205万,"23,413元/平",2室1厅 , 87.56平米 , 南 , 精装 , 低楼层,共49层, 板楼
年青社区，物业服务好 小区配套全，交通方便,公元九里 ,塘南, 230万,"25,642元/平",3室2厅 , 89.7平米 , 南 , 精装 , 低楼层,共34层, 暂无数据
总高10楼的电梯小洋房！成立了业主委员会 靠百乐广场,盛岸花园三期 ,山北, 140万,"12,294元/平",2室2厅 , 113.88平米 , 南 , 简装 , 高楼层,共10层, 板楼
小区门口位置出行方便 高楼层采光好 房东诚心出售,双河新村 ,山北, 45万,"7,948元/平",2室1厅 , 56.62平米 , 南 , 简装 , 高楼层,共7层, 板楼
通透户型格局好，楼层好，户型好，采光无遮挡,新惠家园 ,山北, 128万,"13,740元/平",4室1厅 , 93.16平米 , 南 , 精装 , 中楼层,共11层, 板楼
大润发旁 一楼 户型方正 看房提前约,民丰西苑 ,黄巷, 75万,"11,934元/平",2室1厅 , 62.85平米 , 南 , 简装 , 低楼层,共6层, 暂无数据
槐古二村 1室1厅 南,槐古二村 ,三阳广场, 79万,"17,733元/平",1室1厅 , 44.55平米 , 南 , 简装 , 中楼层,共5层, 板楼
火车站大润小高层电梯房出售，户型方正采光好。,东方瑞景苑 ,广瑞/广丰, 180万,"16,639元/平",2室2厅 , 108.18平米 , 南 , 精装 , 低楼层,共9层, 板塔结合
壹号府二期新上精装修三房 全天采光 视野开阔,融创运河壹号府二期 ,清名桥, 218万,"24,759元/平",3室2厅 , 88.05平米 , 南 , 精装 , 高楼层,共33层, 板楼
南扬新村 三室一厅 采光充足 出行方便,南扬新村 ,清名桥, 100万,"15,164元/平",3室1厅 , 65.95平米 , 南 , 简装 ,,, 板楼
一楼带双院的 诚心出售 随时看房,惠龙新村192-219号 ,山北, 98万,"14,627元/平",2室2厅 , 67平米 , 南 , 精装 , 低楼层,共7层, 板楼
梧桐水岸精装40万，大三房，客厅大阳台，带地下车位,梧桐水岸花园 ,黄巷, 245万,"19,763元/平",3室2厅 , 123.97平米 , 南 , 精装 , 低楼层,共20层, 暂无数据
融创运河壹号府 洋房区精装三房 采光好房东诚心售,融创运河壹号府二期 ,清名桥, 210万,"23,596元/平",3室1厅 , 89平米 , 南 北 , 精装 , 低楼层,共33层, 板楼
侨谊明德    精装未入住    封好阳台    品牌定制柜,融创运河壹号府三期 ,清名桥, 188万,"20,999元/平",3室2厅 , 89.53平米 , 东南 , 精装 , 低楼层,共34层, 塔楼
碧玺精装底复洋房 全屋地暖加新风  有院子和地下室,九龙仓碧玺 ,扬名, 760万,"33,031元/平",8室2厅 , 230.09平米 , 南 北 , 精装 , 低楼层,共6层, 板楼
房东自住精装，楼层好，采光无遮挡，扬名可用,孔雀雅园 ,扬名, 210万,"19,076元/平",3室1厅 , 110.09平米 , 南 , 精装 , 中楼层,共34层, 板楼
中山路  积余 70年产权精装修拎包入住,金凤凰公寓 ,黄巷, 55万,"12,923元/平",1室1厅 , 42.56平米 , 南 , 精装 , 中楼层,共10层, 塔楼
沁园新村 户型正气，采光好，位置好，看房方便,沁园新村 ,清名桥, 105万,"11,109元/平",2室2厅 , 94.52平米 , 南 , 简装 , 高楼层,共6层, 板楼
梁溪区壹号府，高品质小区，三开间朝南，中间位置,融创运河壹号府一期 ,清名桥, 165万,"18,465元/平",2室2厅 , 89.36平米 , 南 北 , 毛坯 , 中楼层,共24层, 板楼
曹张新村 次顶楼 扬名 江南 永乐路太湖广场旁,曹张新村 ,清名桥, 126万,"22,274元/平",2室1厅 , 56.57平米 , 南 , 简装 , 高楼层,共6层, 板楼
此房户型方正 南北通！！太湖大道旁边大平层居住舒适,世贸公馆 ,清名桥, 265万,"16,359元/平",3室1厅 , 162平米 , 南 , 毛坯 , 低楼层,共32层, 板楼
沁园金星小区 一楼 带双院子 看房方便  老式装修,金星小区 ,清名桥, 150万,"15,689元/平",2室2厅 , 95.61平米 , 南 北 , 简装 , 低楼层,共6层, 暂无数据
沁园新村大三房，户型正气，出行便利，带租约出售,沁园新村B区 ,清名桥, 130万,"12,947元/平",3室2厅 , 100.41平米 , 南 北 , 精装 , 低楼层,共7层, 板楼
生活设施齐全 中间层 采光不遮挡 户型正气诚心出售,置煤浜新村 ,三阳广场, 168万,"32,068元/平",1室1厅 , 52.39平米 , 南 , 简装 , 中楼层,共6层, 板楼
风华里商品房，东林＋江南，中间楼，价格可谈看房方便,风华里小区 ,塘南, 138万,"16,611元/平",2室1厅 , 83.08平米 , 南 , 简装 , 中楼层,共7层, 板楼
空中别墅，北露台，顶楼复式，挑空客厅,世贸公馆 ,清名桥, 825万,"18,971元/平",7室3厅 , 434.89平米 , 南 , 毛坯 , 高楼层,共42层, 板楼
采光好，房龄新，适合改善，房东诚心出售,孔雀雅园 ,扬名, 208万,"23,114元/平",2室2厅 , 89.99平米 , 南 , 精装 , 中楼层,共34层, 板楼
西水晶舍连元寄畅，配套齐全，小区人车分流，采光充足,绿地西水晶舍 ,山北, 320万,"23,164元/平",4室2厅 , 138.15平米 , 南 , 精装 , 中楼层,共29层, 板塔结合
东林 江南 槐古二村家装两房 采光好 随时看房,槐古二村 ,三阳广场, 135万,"17,643元/平",2室2厅 , 76.52平米 , 南 北 , 简装 , 高楼层,共5层, 板楼
时代上河小面积，位置优越，可办公，房东诚心出售,时代上河 ,塘南, 46.8万,"9,127元/平",2室1厅 , 51.28平米 , 西 , 简装 , 低楼层,共25层, 板塔结合
三阳广场 锦绣花园 连元街 可用 四开间朝南精装 诚售,锦绣花园(梁溪区) ,三阳广场, 510万,"24,802元/平",4室2厅 , 205.63平米 , 南 北 , 精装 , 中楼层,共18层, 板楼
清名二村  中间户型竖单间带30平院子 自住装修 近茂业,清名二村 ,清名桥, 60万,"21,194元/平",1室1厅 , 28.31平米 , 南 , 精装 , 低楼层,共5层, 板楼
崇宁路采光充裕二院妇幼旁近南禅寺朝阳广场边套壹室,置煤浜新村 ,三阳广场, 120万,"27,279元/平",1室1厅 , 43.99平米 , 南 , 简装 , 高楼层,共7层, 板楼
此房位于南禅寺旁 置煤浜 精装两房小面积 户型正气,置煤浜新村 ,三阳广场, 169万,"31,095元/平",3室1厅 , 54.35平米 , 东 , 简装 , 低楼层,共7层, 板楼
风雷小两房  中高楼层  采光好  户型方正,风雷新村 ,塘南, 82万,"13,375元/平",2室1厅 , 61.31平米 , 南 , 简装 , 高楼层,共6层, 板楼
精装修 拎包入住 楼层佳 位置好 看房方便 房东诚心出,曹张新村 ,清名桥, 138万,"19,925元/平",2室1厅 , 69.26平米 , 南 , 精装 , 中楼层,共7层, 板楼
广丰一村3楼两房 户型通透采光好 看房方便,广丰一村 ,广瑞/广丰, 74万,"12,055元/平",2室1厅 , 61.39平米 , 南 , 简装 , 中楼层,共5层, 板楼
新江南花园 地理位置优越 周片配套成熟,新江南花园 ,清名桥, 280万,"19,280元/平",4室2厅 , 145.23平米 , 南 北 , 简装 , 高楼层,共7层, 板楼
房子房东自住装修，楼层好小区位置佳，房东诚心出售,五星家园C块 ,扬名, 115万,"11,765元/平",2室2厅 , 97.75平米 , 南 , 精装 , 中楼层,共6层, 板楼
博苑自住二十万装修 无土出商品房 全朝南户型,广益博苑一期、二期 ,广益, 107万,"13,590元/平",2室2厅 , 78.74平米 , 南 , 精装 , 高楼层,共31层, 板塔结合
海珀四开间朝南大横厅房龄新精装修小区中间位置,西水东海珀半岛 ,迎龙桥, 580万,"29,703元/平",4室2厅 , 195.27平米 , 南 , 精装 , 中楼层,共31层, 板楼
民丰大润发旁，乐享城旁，民丰地铁口范围，904医院,民丰西苑 ,黄巷, 70万,"10,805元/平",2室1厅 , 64.79平米 , 南 , 简装 , 高楼层,共6层, 板塔结合
经典三房，采光刺眼 通透户型 位置佳 商品房,民丰里 ,黄巷, 85万,"9,841元/平",3室1厅 , 86.38平米 , 南 , 简装 , 高楼层,共7层, 板楼
首付19.44万 月供2K 户型方正，采光充足 配套设施齐全,惠龙新村C区84-176号 ,山北, 63万,"10,822元/平",2室1厅 , 58.22平米 , 南 , 简装 , 高楼层,共7层, 板楼
五姓巷小区 1室1厅 南,五姓巷小区 ,三阳广场, 142万,"30,175元/平",1室1厅 , 47.06平米 , 南 , 精装 , 高楼层,共5层, 板楼
保养好 可贷款 位置安静 房东诚心 看房随时,沁园新村北区 ,清名桥, 52万,"12,818元/平",1室1厅 , 40.57平米 , 南 , 简装 , 高楼层,共6层, 板楼
户型改过的  清扬御庭地铁口 采光视野佳  装修好,清扬御庭 ,清名桥, 120万,"21,183元/平",1室1厅 , 56.65平米 , 西 , 精装 , 中楼层,共26层, 板楼
东河 中间楼层 采光好 配套齐全,留芳声巷 ,三阳广场, 355万,"25,753元/平",3室2厅 , 137.85平米 , 南 , 精装 , 中楼层,共7层, 板楼
茂业天地 市里300平繁华大平层  景观视野房 居住舒适,茂业天地观园 ,清名桥, 510万,"16,910元/平",4室2厅 , 301.6平米 , 南 , 毛坯 , 低楼层,共29层, 板楼
靠河景观一排三开间朝南精装**空调地暖新风全屋智能,绿地西水东(W公馆) ,迎龙桥, 455万,"31,536元/平",3室2厅 , 144.28平米 , 南 , 精装 , 高楼层,共32层, 塔楼
次新小区 得房率高 采光无遮挡 东林不占,九龙仓碧玺A区 ,扬名, 220万,"24,445元/平",3室1厅 , 90平米 , 南 北 , 精装 , 高楼层,共29层, 板楼
次新房 高楼层 精装 户型三开间朝南 采光好 人车分流,运河十号A区 ,扬名, 240万,"23,960元/平",3室2厅 , 100.17平米 , 南 北 , 精装 , 高楼层,共32层, 板楼
沁园 清扬 茂业 人民医院 采光好，装修保养好,清扬新村 ,清名桥, 43万,"10,873元/平",1室1厅 , 39.55平米 , 南 , 精装 , 高楼层,共6层, 板楼
五星家园 新上 电梯房2居  精装  满五不唯一 采光好！,五星家园 ,扬名, 118万,"13,128元/平",2室1厅 , 89.89平米 , 东 南 , 精装 , 高楼层,共33层, 板塔结合
电梯房，小区新，无抵押，房东诚心出售,古运五爱苑B区 ,扬名, 99万,"12,002元/平",2室2厅 , 82.49平米 , 南 , 简装 , 低楼层,共33层, 板楼
梁溪科技城 复试精装修直接入住办公 景观 视野好 诚售,联东U谷无锡总部商务园 ,民丰/庄前, 60万,"9,949元/平",2室2厅 , 60.31平米 , 南 , 精装 , 低楼层,共16层, 暂无数据
买房买毛坯，懂的都懂，还是地铁口，单价低诚心出售！,清扬御庭 ,清名桥, 258万,"18,971元/平",3室2厅 , 136平米 , 南 北 , 毛坯 , 高楼层,共23层, 板楼
楼层好房间朝南采光好，交通便利！,禾嘉国际酒店式公寓 ,北大街, 88万,"16,708元/平",1室1厅 , 52.67平米 , 南 , 精装 , 高楼层,共32层, 板塔结合
金乐苑 4室2厅 南 北,金乐苑 ,清名桥, 300万,"18,518元/平",4室2厅 , 162.01平米 , 南 北 , 精装 , 中楼层,共10层, 暂无数据
价格包车位，中间楼层，南北通透，采光无遮挡。,运河十号A区 ,扬名, 278万,"27,753元/平",3室1厅 , 100.17平米 , 南 北 , 精装 , 中楼层,共32层, 板楼
大庄新村南长可用翻新装修中间楼层诚心出售,大庄新村 ,清名桥, 148万,"19,554元/平",2室1厅 , 75.69平米 , 南 北 , 精装 , 中楼层,共5层, 板楼
户型方正，楼层好，采光充足，配套设施齐全，交通便利,扬名一村 ,清名桥, 150万,"17,788元/平",2室2厅 , 84.33平米 , 南 , 精装 , 中楼层,共7层, 板楼
御庭1居室朝南户型 低楼层出行便利 自带装修诚意出售,清扬御庭 ,清名桥, 114万,"19,768元/平",1室1厅 , 57.67平米 , 南 , 精装 , 低楼层,共26层, 板楼
此房满五唯一，采光刺眼，地铁一号线太湖广场。,大庄新村 ,清名桥, 160万,"20,287元/平",3室1厅 , 78.87平米 , 南 北 , 简装 , 中楼层,共5层, 板楼
房龄新 楼层好 采光佳 ， 一号线 扬名一村 南长 侨谊,扬名一村 ,清名桥, 188万,"17,447元/平",3室2厅 , 107.76平米 , 南 , 精装 , 中楼层,共7层, 板楼
沁园新村三楼一室一厅，户型通透，客厅带窗，楼层好,沁园新村北区 ,清名桥, 63万,"13,985元/平",1室1厅 , 45.05平米 , 南 , 毛坯 , 中楼层,共7层, 板楼
梁溪区壹号府，高品质住宅，前排无遮挡，价可谈,融创运河壹号府二期 ,清名桥, 248万,"23,408元/平",3室2厅 , 105.95平米 , 南 , 精装 , 低楼层,共33层, 板楼
曹张新村  中间楼层 两房 诚心出售,曹张新村 ,清名桥, 103万,"18,512元/平",2室1厅 , 55.64平米 , 南 北 , 精装 , 中楼层,共7层, 板楼
侨谊明德次新小区、自住精装顶楼家具家电齐全即买即住,融创运河壹号府二期 ,清名桥, 182万,"20,671元/平",3室2厅 , 88.05平米 , 南 , 精装 , 高楼层,共33层, 板楼
海珀四开间朝南大横厅房龄新精装修小区中间位置,西水东海珀半岛 ,迎龙桥, 580万,"29,703元/平",4室2厅 , 195.27平米 , 南 , 精装 , 中楼层,共31层, 板楼
房东自住精装，楼层好，采光无遮挡，扬名可用,孔雀雅园 ,扬名, 210万,"19,076元/平",3室1厅 , 110.09平米 , 南 , 精装 , 中楼层,共34层, 板楼
沁园新村 户型正气，采光好，位置好，看房方便,沁园新村 ,清名桥, 105万,"11,109元/平",2室2厅 , 94.52平米 , 南 , 简装 , 高楼层,共6层, 板楼
蓉 湖 壹 号，两 房 出 售！,惠山雅苑 ,山北, 169万,"18,875元/平",2室2厅 , 89.54平米 , 南 北 , 精装 , 中楼层,共30层, 板塔结合
南扬新村 三室一厅 采光充足 出行方便,南扬新村 ,清名桥, 100万,"15,164元/平",3室1厅 , 65.95平米 , 南 , 简装 ,,, 板楼
