标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
新出一手黄龙富邸2楼洋房，可拎包入住。,黄龙富邸 ,澄江街道, 198万,"11,915元/平",3室2厅 , 166.19平米 , 南 , 精装 , 低楼层,共6层, 板塔结合
霞客岛毛坯三房，新房，楼层好，采光优秀，房东诚售,霞客岛生态城 ,徐霞客镇, 115万,"9,875元/平",3室2厅 , 116.46平米 , 南 , 毛坯 , 中楼层,共18层, 暂无数据
四开间朝南，业主自住精装，洋房，楼层好,碧桂园暨阳府紫宸 ,澄江街道, 315万,"17,217元/平",4室2厅 , 182.96平米 , 南 , 精装 , 高楼层,共7层, 暂无数据
户型方正，带中yang空调，双阳台，楼层好,铂领公馆 ,澄江街道, 165.8万,"12,015元/平",3室1厅 , 138平米 , 南 , 精装 , 高楼层,共18层, 板楼
房东急售，诚心出售，位置好 采光通透,天鹤二村 ,澄江街道, 98.8万,"11,718元/平",3室1厅 , 84.32平米 , 南 , 精装 , 高楼层,共6层, 暂无数据
位置好 使用面积大，三开间朝南，精装带两卫,碧桂园暨阳府紫宸 ,澄江街道, 308万,"16,862元/平",4室2厅 , 182.67平米 , 南 , 精装 , 低楼层,共7层, 暂无数据
两套打通，做了两室，精装修，可做工作室,长晟豪生环球公寓 ,澄江街道, 45.5万,"7,355元/平",1室1厅 , 61.87平米 , 南 , 精装 , 中楼层,共20层, 板塔结合
南北通风，两房朝南，全新装修，楼层好，位置佳。,南都苑北区 ,澄江街道, 93万,"12,991元/平",2室2厅 , 71.59平米 , 南 , 精装 , 中楼层,共6层, 板塔结合
丹芙春城小户型精装，拎包入住，提前预约看房,丹芙春城 ,澄江街道, 158万,"18,349元/平",2室1厅 , 86.11平米 , 南 , 精装 , 低楼层,共34层, 板塔结合
楼层好，采光充足，配套设施完善，出行方便。,颐安雅苑 ,澄江街道, 118万,"12,332元/平",2室1厅 , 95.69平米 , 南 , 精装 , 低楼层,共6层, 板楼
房东诚心出售，双阳台，采光充足,云新三村西区 ,云亭街道, 95万,"7,308元/平",3室2厅 , 130平米 , 南 , 毛坯 , 高楼层,共6层, 暂无数据
房东诚心出售  采光充足    看房方便,壹号公馆 ,澄江街道, 788万,"14,993元/平",6室3厅 , 525.58平米 , 南 北 , 简装 , 低楼层,共28层, 塔楼
南北通风格局，采光充足，视野宽阔，配套设施齐全。,融创玉兰公馆 ,澄江街道, 258万,"19,188元/平",4室2厅 , 134.46平米 , 南 , 毛坯 , 中楼层,共33层, 板塔结合
杨岸花苑 户型方正，精装修自住地暖风管，一中好上学,杨岸花苑 ,澄江街道, 138万,"10,369元/平",3室2厅 , 133.09平米 , 南 , 精装 , 高楼层,共6层, 板塔结合
恒大御景，交付装修，看房随时有钥匙,恒大御景 ,澄江街道, 158万,"11,294元/平",3室2厅 , 139.9平米 , 南 , 精装 , 中楼层,共32层, 塔楼
精装，楼层好，采光充足，配套设施齐全,贯庄小区一村 ,澄江街道, 95.8万,"12,283元/平",2室1厅 , 78平米 , 南 , 精装 , 中楼层,共6层, 暂无数据
毛坯复式叠，环境优雅小区安静，近综合体,爱家·尊邸 ,云亭街道, 290万,"16,507元/平",4室2厅 , 175.69平米 , 南 , 毛坯 , 中楼层,共5层, 暂无数据
房子中楼层，视野好，交通便利，街道繁华,文定二村住宅小区 ,澄江街道, 122万,"9,763元/平",3室2厅 , 124.97平米 , 南 北 , 简装 , 中楼层,共5层, 暂无数据
此房南北通风，户型方正，格局好，出行方便。,天虹苑 ,澄江街道, 210万,"12,732元/平",4室2厅 , 164.95平米 , 南 北 , 毛坯 , 高楼层,共32层, 暂无数据
通透格局，楼层好，采光充足，配套设施完善，出行方便,颐安雅苑 ,澄江街道, 90万,"11,368元/平",2室2厅 , 79.17平米 , 南 , 精装 , 中楼层,共6层, 板楼
小区位置很好，物业管理很好.....,白玉一村 ,南闸街道, 82.8万,"6,486元/平",3室2厅 , 127.67平米 , 南 北 , 精装 , 高楼层,共6层, 暂无数据
丽都城市花园，大面积，户型好，位置好,丽都城市花园 ,澄江街道, 215.8万,"11,089元/平",4室2厅 , 194.62平米 , 南 北 , 简装 , 中楼层,共5层, 暂无数据
市区小面积住宅，小洋房，楼层好，采光好,西大街花园 ,澄江街道, 91.8万,"11,475元/平",2室1厅 , 80平米 , 南 , 毛坯 , 中楼层,共14层, 塔楼
地理位置优越出行方便，配套设施齐全生活方便,澄怡花园 ,澄江街道, 198万,"12,610元/平",4室2厅 , 157.03平米 , 南 北 , 简装 , 低楼层,共12层, 平房
阳光国际花园 2室1厅 南,阳光国际花园 ,澄江街道, 145万,"13,493元/平",2室1厅 , 107.47平米 , 南 , 精装 , 中楼层,共11层, 板塔结合
此房南北通风，户型方正，格局好交通便利，环境清静,万科时代都会 ,澄江街道, 235万,"18,237元/平",3室2厅 , 128.86平米 , 南 北 , 毛坯 , 低楼层,共9层, 暂无数据
贯庄二村 低楼层出行方便 简单装修 看房方便,贯庄小区二村 ,澄江街道, 105万,"9,709元/平",3室2厅 , 108.15平米 , 南 北 , 毛坯 , 低楼层,共6层, 暂无数据
此房楼层好，采光好，价格可以谈。,铂领公馆 ,澄江街道, 89.8万,"8,674元/平",2室2厅 , 103.53平米 , 南 , 简装 , 中楼层,共18层, 板楼
楼层好，采光充足，配套完善，出行方便,虹桥六村北区 ,澄江街道, 198万,"14,027元/平",3室2厅 , 141.16平米 , 南 北 , 简装 , 低楼层,共6层, 暂无数据
中间楼层，带朝南大车库，采光好,大桥一村北区 ,澄江街道, 99.8万,"9,681元/平",2室2厅 , 103.09平米 , 南 , 简装 , 中楼层,共7层, 暂无数据
卖家诚心出售，看中可谈，急售。,滨江三村北区 ,澄江街道, 70万,"8,058元/平",3室1厅 , 86.88平米 , 南 , 简装 , 低楼层,共6层, 暂无数据
毛坯两室，中间楼层，采光充足，视野宽,壹号公馆 ,澄江街道, 115万,"10,115元/平",2室2厅 , 113.7平米 , 南 , 精装 , 中楼层,共30层, 塔楼
精装交付，看房方便，三开间朝南,碧桂园星宸 ,澄江街道, 180万,"13,604元/平",3室2厅 , 132.32平米 , 南 , 精装 , 低楼层,共26层, 暂无数据
此房南北通风，户型方正，格局好交通便利，环境清静,万科时代都会 ,澄江街道, 278.8万,"19,374元/平",3室2厅 , 143.91平米 , 南 北 , 精装 , 中楼层,共25层, 暂无数据
出行比较方便，配套齐全，总价低,小河一村 ,澄江街道, 58.8万,"8,934元/平",2室1厅 , 65.82平米 , 南 北 , 简装 , 高楼层,共5层, 板楼
春阳花苑，房龄新，视野开阔，光线充足，环境优美,春阳花苑 ,澄江街道, 135万,"13,720元/平",2室1厅 , 98.4平米 , 南 , 毛坯 , 低楼层,共11层, 暂无数据
绿城水岸简装两房，户型好，景观好。,绿城水岸 ,云亭街道, 69.9万,"8,383元/平",2室1厅 , 83.39平米 , 南 , 简装 , 低楼层,共28层, 板塔结合
小河二村 生活便利 新装修 中间好楼层,小河二村 ,澄江街道, 75.8万,"9,475元/平",2室2厅 , 80平米 , 南 , 精装 , 中楼层,共6层, 暂无数据
美丽华都 小户型 两房朝南 南北通风,美丽华都贯庄三村 ,澄江街道, 99.8万,"12,499元/平",2室1厅 , 79.85平米 , 南 北 , 精装 , 低楼层,共17层, 板楼
格局好，视野宽阔，采光好无遮挡,花园八村 ,澄江街道, 165万,"14,162元/平",3室2厅 , 116.51平米 , 南 , 简装 , 高楼层,共6层, 板楼
南 北 通 风 新 精 装 修 保 养 好 配 套 齐 全,长江国际 ,澄江街道, 175万,"12,541元/平",3室2厅 , 139.55平米 , 南 北 , 精装 , 低楼层,共11层, 暂无数据
房子楼层佳  采光很好   交通很便利,澄江西路 ,澄江街道, 95万,"9,451元/平",3室1厅 , 100.52平米 , 南 , 简装 , 高楼层,共6层, 暂无数据
山观吉麦隆旁 南苑六村电梯房 房龄新 带车库 视野开阔,南苑六村 ,高新区, 95万,"5,973元/平",3室2厅 , 159.05平米 , 南 , 毛坯 , 高楼层,共24层, 板塔结合
苏龙苑 精装修保养好 家具电齐全,苏龙苑 ,澄江街道, 118万,"12,921元/平",2室2厅 , 91.33平米 , 南 , 精装 , 高楼层,共18层, 板塔结合
敔山湾小面积刚需两房，精装修拎包入住，中楼层采光好,金科·東方大院 ,云亭街道, 93万,"10,700元/平",2室2厅 , 86.92平米 , 南 北 , 精装 , 低楼层,共33层, 板楼
朝南采光充足，户型方正好面积适中,米公馆 ,澄江街道, 48.5万,"14,426元/平",1室1厅 , 33.62平米 , 南 , 精装 , 低楼层,共19层, 板楼
户型方正格局，配套设施齐全，交通便利,澄堡 ,澄江街道, 175万,"13,408元/平",2室1厅 , 130.52平米 , 北 南 , 精装 , 低楼层,共20层, 平房
朝阳关南路 两朝南  户型格局好 采光佳,朝阳关南路 ,澄江街道, 138万,"11,006元/平",3室1厅 , 125.39平米 , 南 , 简装 , 高楼层,共6层, 暂无数据
虹桥四村空户口 保养新 房东诚心出售,虹桥四村 ,澄江街道, 208万,"24,471元/平",2室1厅 , 85平米 , 南 , 简装 , 中楼层,共6层, 暂无数据
户型通透 格局采光好 配套设施齐全 交通便利,黄山小区 ,澄江街道, 189万,"9,333元/平",4室2厅 , 202.51平米 , 南 , 毛坯 , 高楼层,共7层, 暂无数据
滨江中路185号 3室1厅 南 北,滨江中路185号 ,澄江街道, 110万,"11,251元/平",3室1厅 , 97.77平米 , 南 北 , 简装 , 中楼层,共6层, 暂无数据
此房满五唯一，格局通透，楼层好，采光充足，视野宽阔,文富花苑二区 ,澄江街道, 110万,"8,226元/平",3室2厅 , 133.73平米 , 南 , 简装 , 高楼层,共6层, 暂无数据
中南二期，精装地暖空调新风，全天采光，随时看,中南樾府 ,云亭街道, 180万,"12,181元/平",4室2厅 , 147.78平米 , 南 , 精装 , 高楼层,共15层, 暂无数据
户型方正，格局好，采光佳，配套齐全,兴澄锦苑西区 ,澄江街道, 235.8万,"16,429元/平",3室2厅 , 143.53平米 , 南 , 简装 , 中楼层,共25层, 板塔结合
户型方正，交通便利，一楼有院子，位置挺好的,上丰小区 ,澄江街道, 86万,"14,913元/平",2室1厅 , 57.67平米 , 南 , 简装 , 低楼层,共4层, 暂无数据
此房满2，小区位置好。房子位于小区前排，采光好,芙蓉華都 ,澄江街道, 98万,"12,176元/平",2室1厅 , 80.49平米 , 南 , 精装 , 中楼层,共8层, 暂无数据
新出一手黄龙富邸2楼洋房，可拎包入住。,黄龙富邸 ,澄江街道, 198万,"11,915元/平",3室2厅 , 166.19平米 , 南 , 精装 , 低楼层,共6层, 板塔结合
霞客岛毛坯三房，新房，楼层好，采光优秀，房东诚售,霞客岛生态城 ,徐霞客镇, 115万,"9,875元/平",3室2厅 , 116.46平米 , 南 , 毛坯 , 中楼层,共18层, 暂无数据
四开间朝南，业主自住精装，洋房，楼层好,碧桂园暨阳府紫宸 ,澄江街道, 315万,"17,217元/平",4室2厅 , 182.96平米 , 南 , 精装 , 高楼层,共7层, 暂无数据
精装洋房 户型方正 采光充足 楼层好 位置佳 南北通风,上海花园 ,高新区, 100万,"11,311元/平",2室1厅 , 88.41平米 , 南 , 精装 , 高楼层,共9层, 暂无数据
户型方正，带中yang空调，双阳台，楼层好,铂领公馆 ,澄江街道, 165.8万,"12,015元/平",3室1厅 , 138平米 , 南 , 精装 , 高楼层,共18层, 板楼
江阴恒大御景看房方便有密码装修保养好,恒大御景 ,澄江街道, 170万,"12,152元/平",3室1厅 , 139.9平米 , 南 , 精装 , 高楼层,共32层, 塔楼
全新毛坯 花园洋房 三朝南户型 双阳台 小区环境优美。,融创江南御园 ,高新区, 81.8万,"7,516元/平",4室1厅 , 108.84平米 , 南 , 毛坯 , 中楼层,共12层, 板塔结合
金茂府旁中天花园，低楼层出脚方便，适合刚需有钥匙,中天花园 ,澄江街道, 132.8万,"11,054元/平",3室1厅 , 120.14平米 , 南 北 , 精装 , 低楼层,共6层, 暂无数据
精装修，带朝南大车库，采光好，视野开阔,大桥新一村 ,澄江街道, 92万,"12,226元/平",2室1厅 , 75.25平米 , 南 , 精装 , 中楼层,共6层, 暂无数据
香樟花园 2室1厅 南,香樟花园 ,澄江街道, 110万,"11,961元/平",2室1厅 , 91.97平米 , 南 , 简装 , 低楼层,共6层, 板楼
集中供暖小区 南北通透 三房两卫,南方豪庭 ,澄江街道, 176万,"13,797元/平",3室2厅 , 127.57平米 , 南 北 , 毛坯 , 高楼层,共6层, 暂无数据
礼延旁，楼间距大，绿化高，采光好，拎包入住,金宸国际花园 ,澄江街道, 138万,"12,022元/平",3室2厅 , 114.79平米 , 北 南 , 精装 , 中楼层,共26层, 暂无数据
山观临街房精装拎包入住，楼层好采光充足，带自行车库,南苑新村(江阴市) ,高新区, 59.8万,"6,686元/平",2室1厅 , 89.45平米 , 南 , 精装 , 中楼层,共5层, 塔楼
此房满五唯一，两房朝南，阳光充足,天鹤四村西区 ,澄江街道, 70万,"8,960元/平",3室2厅 , 78.13平米 , 南 , 简装 , 高楼层,共6层, 暂无数据
两室精装修保养好户型采光好拎包入住,西园二村 ,澄江街道, 99.8万,"12,210元/平",2室2厅 , 81.74平米 , 南 北 , 精装 , 低楼层,共10层, 暂无数据
满二税费各付 简装保养好 人车分流 大润发 万达商圈,尚城国际 ,澄江街道, 128万,"11,477元/平",3室1厅 , 111.53平米 , 南 北 , 精装 , 低楼层,共18层, 板塔结合
地铁口现房，中间楼层，楼间距宽，采光好，户型方正,华隆广场 ,澄江街道, 210万,"16,304元/平",3室2厅 , 128.81平米 , 南 , 毛坯 , 中楼层,共32层, 板楼
精装修 南北通风格局 配套齐全 交通便利,锦江花园 ,澄江街道, 88万,"9,417元/平",2室2厅 , 93.45平米 , 南 , 精装 , 高楼层,共10层, 暂无数据
虹桥新天地南楼，楼层好，采光好。精装修，保养好,虹桥新天地南楼住宅楼 ,澄江街道, 209万,"15,284元/平",3室2厅 , 136.75平米 , 南 北 , 精装 , 高楼层,共29层, 暂无数据
南北通风，精装，楼层好，采光充足，视野好,春江崋庭 ,澄江街道, 88.6万,"9,234元/平",2室2厅 , 95.96平米 , 南 , 精装 , 中楼层,共10层, 板塔结合
南都苑北区南北通风户型、楼层好，位置佳,南都苑北区 ,澄江街道, 92.8万,"9,977元/平",2室2厅 , 93.02平米 , 南 , 简装 , 低楼层,共6层, 板楼
格局好，视野宽阔，采光充足，保养好,花园八村 ,澄江街道, 130万,"14,607元/平",3室1厅 , 89平米 , 南 , 简装 , 中楼层,共5层, 暂无数据
怡江城 上下两层 装修保养好 拎包入住,怡江城小区 ,澄江街道, 168万,"6,667元/平",4室2厅 , 252平米 , 南 , 精装 , 高楼层,共5层, 暂无数据
前排视野无遮挡，视野很开阔，采光好，看房方便,西亭家园 ,徐霞客镇, 100万,"8,597元/平",2室2厅 , 116.33平米 , 南 , 毛坯 , 中楼层,共24层, 板楼
小户型住宅 户型方正 通透 业主诚心出售,西园一村 ,澄江街道, 80万,"10,224元/平",2室2厅 , 78.25平米 , 南 , 简装 , 中楼层,共6层, 塔楼
五云家园，市区地段，地铁线南门站。,五云家园一区1-16幢 ,澄江街道, 88.8万,"11,950元/平",2室2厅 , 74.31平米 , 南 , 简装 , 中楼层,共6层, 板楼
滨江二村，两朝南户型，方正通透，出脚方便,滨江二村 ,澄江街道, 58.8万,"8,029元/平",2室1厅 , 73.24平米 , 南 , 毛坯 , 中楼层,共6层, 暂无数据
蔚蓝滨江江景房，楼层好，税金各自！,蔚蓝滨江 ,澄江街道, 152万,"10,654元/平",3室2厅 , 142.67平米 , 南 , 毛坯 , 高楼层,共31层, 板塔结合
人民东路715弄，两朝南，一楼带大院子,人民东路715弄 ,澄江街道, 78万,"8,757元/平",3室1厅 , 89.08平米 , 南 , 简装 , 低楼层,共5层, 暂无数据
3室2厅 精装修 保养好  拎包入住,春麓苑 ,澄江街道, 168万,"14,840元/平",3室2厅 , 113.21平米 , 南 , 精装 , 高楼层,共11层, 暂无数据
虹桥五村东区  价格合适   交通便利,虹桥五村东区 ,澄江街道, 152万,"20,417元/平",2室1厅 , 74.45平米 , 南 , 简装 , 高楼层,共6层, 板楼
交通便利 配套设施齐全 小区内道路较为宽敞，停车方便,MOL尔家公馆 ,澄江街道, 53万,"10,071元/平",1室1厅 , 52.63平米 , 南 , 精装 , 低楼层,共19层, 暂无数据
诚意出售设施齐全交通便利税费各付价格可谈有车位,蔚蓝滨江 ,澄江街道, 95万,"10,238元/平",2室2厅 , 92.8平米 , 南 , 毛坯 , 低楼层,共29层, 暂无数据
大三房，适合一家三代，单价7千可谈,绮山路127弄 ,澄江街道, 106万,"7,473元/平",3室2厅 , 141.85平米 , 南 , 简装 , 高楼层,共6层, 暂无数据
此房南北通风，户型方正，格局好交通便利，环境清静,万科时代都会 ,澄江街道, 310万,"18,158元/平",4室2厅 , 170.73平米 , 南 , 毛坯 , 低楼层,共9层, 暂无数据
芙蓉华都   采光充足   配套齐全,芙蓉華都 ,澄江街道, 97万,"10,346元/平",2室1厅 , 93.76平米 , 南 , 简装 , 高楼层,共8层, 暂无数据
新上房源5室2厅2卫一厨看看房有密码,弘阳昕悦府 ,云亭街道, 115万,"7,999元/平",5室2厅 , 143.77平米 , 南 , 毛坯 , 高楼层,共6层, 暂无数据
高新区 户型方正 中上楼层 视野开阔 小区环境优美,乐府兰亭 ,云亭街道, 100.8万,"7,758元/平",3室2厅 , 129.94平米 , 南 , 精装 , 高楼层,共18层, 板塔结合
阳光假日花园 4室2厅 南,阳光假日花园 ,澄江街道, 238万,"16,645元/平",4室2厅 , 142.99平米 , 南 , 精装 , 低楼层,共18层, 暂无数据
大平层，长江集团开发，可以随时看房，纯新毛坯房,尚城国际 ,澄江街道, 208万,"11,803元/平",3室2厅 , 176.24平米 , 南 , 毛坯 , 高楼层,共33层, 暂无数据
