标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
新街家园2-1-1-1 80.78m² 商品房,新街家园 ,刘潭, 90万,"11,142元/平",2室2厅 , 80.78平米 , 南 , 精装 , 低楼层,共32层, 板楼
满五唯一复式精装两房得房率高天一新城,阳光100国际新城南区 ,刘潭, 90万,"11,521元/平",2室2厅 , 78.12平米 , 西 , 精装 , 高楼层,共33层, 板塔结合
价格可以谈，精装修，楼层好。。。,阳光100米娅公馆 ,西漳, 120万,"12,869元/平",3室2厅 , 93.25平米 , 南 , 精装 , 高楼层,共26层, 板楼
万科品质 精装交付大三房 楼间距开阔 采光好,万科天一新著 ,西漳, 209万,"17,823元/平",3室2厅 , 117.27平米 , 南 , 精装 , 低楼层,共26层, 板楼
田园东方边套别墅诚心出售 看房有密码 240平大花园,田园东方 ,阳山, 380万,"21,659元/平",4室2厅 , 175.45平米 , 南 北 , 简装 ,,, 板楼
此房精装修 拎包入住 房东诚心出售 看中价格可谈,水岸花城 ,钱桥, 143万,"10,854元/平",3室2厅 , 131.75平米 , 南 , 精装 , 高楼层,共6层, 板楼
精装修房源，房东保养好，楼层中上采光充足视野开阔,天一花园 ,西漳, 110万,"10,037元/平",3室2厅 , 109.6平米 , 南 , 精装 , 高楼层,共6层, 板楼
自住精装大三房，大阳台，保养好，诚心出售,阳光100国际新城南区 ,刘潭, 140万,"12,611元/平",3室2厅 , 111.02平米 , 南 北 , 精装 , 中楼层,共9层, 板楼
小区环境好位置，物业管理完善，生	活配套齐全,明发·国际新城（西区） ,西漳, 249万,"17,224元/平",3室2厅 , 144.57平米 , 南 , 精装 , 高楼层,共11层, 板楼
总价 首付都很低  刚需客户的不错的选择,明发商业广场 ,西漳, 97万,"12,435元/平",2室1厅 , 78.01平米 , 东 , 精装 , 中楼层,共17层, 塔楼
50万美式全新装修 大金空调 电梯房小区中间位置,天河小区 ,刘潭, 210万,"14,296元/平",3室2厅 , 146.9平米 , 南 北 , 精装 , 低楼层,共9层, 板楼
婚装装修 定制衣柜 工作调动 诚心换售,时代城（锡溪名邸） ,钱桥, 143万,"12,441元/平",3室2厅 , 114.95平米 , 南 , 精装 , 低楼层,共34层, 板楼
此房中间楼层 房东诚心出售 看中价格可谈,洋溪人家 ,钱桥, 85万,"8,960元/平",2室1厅 , 94.87平米 , 东南 , 毛坯 , 中楼层,共7层, 板楼
西溪碧桂园 次新小区户型好 价格包车位,西溪碧桂园 ,钱桥, 130万,"11,279元/平",3室2厅 , 115.26平米 , 南 , 简装 , 低楼层,共18层, 板楼
钱桥 地铁口 中环国际 精装两房 全南无遮挡 随时看,恒达中环国际 ,钱桥, 122万,"14,079元/平",2室2厅 , 86.66平米 , 南 北 , 精装 , 低楼层,共34层, 板塔结合
时代城洋房 业主自装50万 有自己的车位 看房随时,时代城（锡溪名邸） ,钱桥, 262万,"19,573元/平",4室2厅 , 133.86平米 , 南 , 精装 , 中楼层,共8层, 板楼
新装修 小两房 楼层好 得房率高 南北通透 采光好,水岸花城 ,钱桥, 120万,"13,537元/平",2室2厅 , 88.65平米 , 南 北 , 精装 , 低楼层,共6层, 板楼
天池湾精装叠墅 装修保养好 带大露台和车库 拎包入住,天池湾 ,西漳, 420万,"26,366元/平",4室2厅 , 159.3平米 , 南 北 , 精装 , 中楼层,共4层, 板塔结合
阳光100阿尔勒精装三房保养好，采光视野无遮挡诚心卖,阳光100阿尔勒 ,西漳, 125万,"13,388元/平",2室2厅 , 93.37平米 , 南 , 精装 , 中楼层,共34层, 板楼
南北开窗，精装三房，得房率高。,阳光100国际新城南区 ,刘潭, 102万,"10,478元/平",3室2厅 , 97.35平米 , 东 西 , 毛坯 , 低楼层,共11层, 板塔结合
电梯房 丰涵家园精装修 2室1厅72.86平 采光好 户型正,丰涵家园 ,刘潭, 92.8万,"12,769元/平",2室1厅 , 72.68平米 , 南 , 精装 , 低楼层,共18层, 板塔结合
阳光100米娅，满五唯一，三房，房东急售急急急,阳光100米娅公馆 ,西漳, 90万,"9,666元/平",3室2厅 , 93.11平米 , 南 , 精装 , 低楼层,共24层, 板楼
万科天一新著 不靠地铁无噪音 好楼层 次新小区,万科天一新著 ,西漳, 180万,"19,264元/平",3室2厅 , 93.44平米 , 南 , 精装 , 中楼层,共34层, 板塔结合
凤翔馨城精装3室2厅2卫楼层好 双地铁口刘潭站700米,凤翔馨城 ,刘潭, 150万,"11,947元/平",3室2厅 , 125.56平米 , 南 , 精装 , 中楼层,共20层, 平房
自住精装   诚心出售 方便看房  楼层好 位置佳,西溪碧桂园 ,钱桥, 163万,"14,142元/平",3室2厅 , 115.26平米 , 东南 , 精装 , 中楼层,共18层, 板楼
阳光壹佰南区 精装两房 中间楼层 采光好 配套齐全,阳光100国际新城南区 ,刘潭, 70万,"11,302元/平",2室2厅 , 61.94平米 , 东南 , 精装 , 低楼层,共34层, 板塔结合
此房采光好 中间楼层 房东诚心出售 置换,水岸花城 ,钱桥, 140万,"13,284元/平",3室2厅 , 105.39平米 , 南 , 精装 , 高楼层,共6层, 板楼
刘潭双地铁口 凤翔馨城三房 看房方便,凤翔馨城 ,刘潭, 130万,"13,808元/平",3室2厅 , 94.15平米 , 南 北 , 简装 , 低楼层,共25层, 板塔结合
阳光100凤凰社  看房方便 有钥匙,阳光100国际新城南区 ,刘潭, 112万,"12,220元/平",3室1厅 , 91.66平米 , 南 , 简装 , 高楼层,共28层, 板塔结合
天一新著树厅 进地铁 距离三笑米,万科天一新著 ,西漳, 188万,"20,118元/平",3室2厅 , 93.45平米 , 南 , 精装 , 低楼层,共34层, 板楼
新街家园 四号地铁口，西边套，精装保养好，满5唯一,新街家园 ,刘潭, 92万,"10,041元/平",2室1厅 , 91.63平米 , 南 , 精装 , 高楼层,共18层, 板塔结合
西溪碧桂园精装三房 拎包入住 带车位 诚心出售,西溪碧桂园 ,钱桥, 145万,"12,680元/平",3室2厅 , 114.36平米 , 南 , 精装 , 高楼层,共18层, 板楼
此房满五唯一 房东诚心出售 使用面积大,苹果园幸福城 ,钱桥, 92万,"9,767元/平",2室2厅 , 94.2平米 , 东南 南 , 简装 , 中楼层,共11层, 暂无数据
阿尔勒二期 纯人车分流 小区环境优美 物业管理到位,阳光100阿尔勒 ,西漳, 128万,"12,525元/平",3室2厅 , 102.2平米 , 南 北 , 精装 , 中楼层,共26层, 板楼
电梯精装房，东边套，3房朝南，拎包入住，楼层佳,溪畔橡园 ,石塘湾, 175万,"12,868元/平",4室2厅 , 136平米 , 东 西 , 精装 , 高楼层,共7层, 板楼
寺头家园 1室2厅 南,寺头家园 ,西漳, 60万,"8,847元/平",1室2厅 , 67.82平米 , 南 , 简装 , 低楼层,共28层, 板楼
美林湖花园精装大三房，品牌家电家具，看房方便，诚售,美林湖花园 ,钱桥, 238万,"18,894元/平",3室2厅 , 125.97平米 , 南 北 , 精装 ,,, 板楼
林陆苑！精装两房！商品房！保养好！刘潭双地铁！,林陆苑小区 ,刘潭, 119万,"16,302元/平",2室2厅 , 73平米 , 南 , 精装 , 中楼层,共6层, 暂无数据
精装底复，自住装修，带院子，看房方便,阳光100阿尔勒 ,西漳, 399万,"13,880元/平",4室2厅 , 287.47平米 , 南 , 精装 ,,, 板楼
洋房满五唯一  精装修  使用面积大,阳光100国际新城南区 ,刘潭, 95万,"11,802元/平",2室2厅 , 80.5平米 , 南 , 精装 , 低楼层,共12层, 板塔结合
诚心出售，空间大得房率高，精装居住舒适度很高。,阳光100国际新城南区 ,刘潭, 89.8万,"10,070元/平",3室2厅 , 89.18平米 , 东 , 精装 , 低楼层,共28层, 板塔结合
婚装房，3房改2房，诚心出售，看房方便,阳光100阿尔勒 ,西漳, 120万,"13,329元/平",3室2厅 , 90.03平米 , 南 , 精装 , 中楼层,共34层, 板楼
天一學府旁 地铁西漳站畔 背靠西漳公园和寺头公交总站,寺头家园三期 ,西漳, 69万,"10,514元/平",2室1厅 , 65.63平米 , 南 , 简装 , 中楼层,共30层, 板塔结合
满屋唯一 精装修 拎包入住 电梯洋房 好楼层,阳光100国际新城南区 ,刘潭, 128万,"13,437元/平",3室2厅 , 95.26平米 , 南 , 精装 , 中楼层,共10层, 板楼
西溪碧桂园自住精装修三房，边套户型，通透性好,西溪碧桂园 ,钱桥, 125万,"13,981元/平",3室2厅 , 89.41平米 , 南 北 , 精装 , 低楼层,共18层, 板楼
一梯两户 品质洋房 中间楼层 自住装修 价格可谈诚心卖,阳光100国际新城南区 ,刘潭, 95万,"10,438元/平",2室1厅 , 91.02平米 , 南 , 精装 , 中楼层,共11层, 板楼
碧桂园小三房 位置好 楼层好 诚心出售,西溪碧桂园 ,钱桥, 105万,"11,744元/平",3室1厅 , 89.41平米 , 南 北 , 简装 , 低楼层,共18层, 板楼
奥特莱斯   楼上70年产权 看房约,明发商业广场 ,西漳, 45万,"8,693元/平",1室1厅 , 51.77平米 , 北 , 简装 , 中楼层,共17层, 塔楼
万荟城 一室一厅一卫 家电家具齐全,万荟城 ,刘潭, 28万,"6,917元/平",1室1厅 , 40.48平米 , 北 , 其他 , 高楼层,共29层, 板塔结合
西溪碧桂园业主自住精装三房，有车位，看房方便,西溪碧桂园 ,钱桥, 150万,"15,734元/平",3室2厅 , 95.34平米 , 南 , 精装 , 高楼层,共18层, 板楼
此房景观楼层 采光视野无遮挡 看房方便 房东诚心出售,百乐和园 ,钱桥, 195万,"15,748元/平",4室2厅 , 123.83平米 , 东南 , 毛坯 , 高楼层,共31层, 板楼
钱桥新村 两室一厅 两房朝南 采光充足 精装修保养好,钱桥新村 ,钱桥, 63万,"9,293元/平",2室1厅 , 67.8平米 , 南 北 , 简装 , 高楼层,共6层, 板楼
沁春园 3室2厅 南,沁春园 ,西漳, 145万,"12,957元/平",3室2厅 , 111.91平米 , 南 , 精装 , 低楼层,共18层, 板楼
急卖！钱桥新村 两室一厅 户型方正 采光佳 随时看房,钱桥新村 ,钱桥, 63万,"8,642元/平",2室1厅 , 72.9平米 , 南 , 简装 , 高楼层,共6层, 板楼
地铁口 中装三房，出行方便 价格实惠，看中在谈,欣欣山庄 ,钱桥, 85万,"9,187元/平",3室2厅 , 92.53平米 , 南 , 简装 , 高楼层,共6层, 板塔结合
精装两房满五唯一 采光充足  配套齐全 交通便利,阳光100国际新城南区 ,刘潭, 75万,"12,093元/平",2室1厅 , 62.02平米 , 南 , 精装 , 中楼层,共7层, 板塔结合
林陆苑天河小区旁新盛苑，朝南2房2楼出脚便利,新盛苑 ,刘潭, 63万,"9,884元/平",2室1厅 , 63.74平米 , 南 北 , 简装 , 低楼层,共6层, 暂无数据
户型方正，产权清晰，采光视线好,阳光100国际新城南区 ,刘潭, 146万,"11,140元/平",3室2厅 , 131.07平米 , 南 , 简装 , 中楼层,共11层, 板塔结合
地铁口 万荟城精装一室一厅 低价出售,万荟城 ,刘潭, 33万,"8,552元/平",1室1厅 , 38.59平米 , 南 , 精装 , 中楼层,共29层, 板楼
天一地铁口 太平洋二期毛坯三房 房东诚心出售,太平洋城中城 ,西漳, 178万,"14,352元/平",3室2厅 , 124.03平米 , 南 北 , 毛坯 , 低楼层,共24层, 板楼
产权清晰 楼层采光好， 人车分流,阳光100国际新城南区 ,刘潭, 78万,"12,944元/平",2室1厅 , 60.26平米 , 西南 西 , 精装 , 高楼层,共34层, 板塔结合
天一城东区大两房，采光视野都好，装修好，交通便捷。,天一城A区东区 ,西漳, 133万,"13,238元/平",2室2厅 , 100.47平米 , 南 北 , 精装 , 低楼层,共18层, 板塔结合
新盛苑商品房  得房高居住舒适 配套齐全交通方便买它,新盛苑 ,刘潭, 98万,"15,325元/平",2室2厅 , 63.95平米 , 南 , 精装 , 中楼层,共6层, 板楼
精装修洋房带车位，楼层好视野开阔，房东保养好,阳光100国际新城南区 ,刘潭, 143万,"12,975元/平",3室2厅 , 110.22平米 , 南 , 精装 , 高楼层,共9层, 板塔结合
藕乐苑   楼层好    视野好   看房方便,藕乐苑 ,钱桥, 95万,"7,938元/平",3室1厅 , 119.68平米 , 南 , 毛坯 , 高楼层,共6层, 暂无数据
水岸花城精装大三房，楼层好，带两卫，看中价格可谈！,水岸花城 ,钱桥, 168万,"12,044元/平",3室2厅 , 139.5平米 , 南 北 , 精装 , 高楼层,共18层, 板楼
采光不影响  自住装修 楼间距宽阔,明发·国际新城（西区） ,西漳, 175万,"13,585元/平",3室2厅 , 128.82平米 , 南 北 , 精装 , 中楼层,共21层, 板楼
一楼双阳台带院子，满五唯一，采光通透性好,明发·国际新城（东区） ,西漳, 152万,"16,522元/平",3室2厅 , 92平米 , 南 , 精装 , 低楼层,共11层, 板楼
太平洋！地铁口！精装小三房！保养好！拎包入住！急卖,太平洋城中城 ,西漳, 185万,"19,791元/平",3室2厅 , 93.48平米 , 南 , 精装 , 低楼层,共34层, 板楼
港龙财智国际 出行方便 配套齐全,港龙财智国际 ,钱桥, 35万,"6,878元/平",2室1厅 , 50.89平米 , 南 , 精装 , 高楼层,共21层, 平房
地铁口 水岸花城 电梯 精装两室 满五唯一 户型方正,水岸花城 ,钱桥, 120万,"13,456元/平",2室2厅 , 89.18平米 , 南 , 精装 , 低楼层,共18层, 板楼
配套 齐全生活便利 采光好钱桥,钱桥新村 ,钱桥, 86万,"9,818元/平",3室1厅 , 87.6平米 , 南 , 简装 , 高楼层,共6层, 塔楼
南区7楼大3房洋房 产权清晰看房方便 诚心出售,阳光100国际新城南区 ,刘潭, 135万,"11,334元/平",3室2厅 , 119.12平米 , 南 , 简装 , 中楼层,共10层, 板塔结合
寺头家园二期大三房 边户套 采光好,寺头家园二期 ,西漳, 150万,"11,017元/平",3室2厅 , 136.16平米 , 南 , 毛坯 , 高楼层,共33层, 板楼
一楼带院子 7W建造阳光房 业主诚心出售,凤翔馨城 ,刘潭, 135万,"15,044元/平",2室1厅 , 89.74平米 , 南 , 精装 , 低楼层,共11层, 板楼
星光天地对星富国际 刘潭地铁100米,星富国际 ,刘潭, 34万,"8,318元/平",1室1厅 , 40.88平米 , 西 , 精装 , 高楼层,共15层, 塔楼
南北通，城区锡西新城规划，旭辉品牌房企加持,时代城（锡溪名邸） ,钱桥, 170万,"14,932元/平",3室2厅 , 113.85平米 , 南 , 精装 , 中楼层,共34层, 板塔结合
美的国宾府！精装3房！全人车分流！品质小区！,美的国宾府 ,西漳, 290万,"23,967元/平",3室2厅 , 121平米 , 南 , 精装 , 中楼层,共11层, 板塔结合
水岸花城 精装洋房 中间楼 南北通透 户型正 地铁,水岸花城 ,钱桥, 200万,"15,944元/平",3室2厅 , 125.44平米 , 南 北 , 精装 , 中楼层,共5层, 板楼
阳光壹佰国际城小高层洋房 三开间朝南 楼层好,阳光100国际新城南区 ,刘潭, 126万,"12,065元/平",3室1厅 , 104.44平米 , 南 , 精装 , 中楼层,共10层, 板塔结合
地铁口 美林湖 电梯三房 南北通透 满五税少 随时看,美林湖花园 ,钱桥, 160万,"13,517元/平",3室2厅 , 118.37平米 , 南 北 , 简装 ,,, 塔楼
此房视野开阔，采光充足，小区环境安静，交通便利,勤新苑 ,钱桥, 95万,"10,437元/平",2室1厅 , 91.03平米 , 南 , 精装 , 中楼层,共6层, 板楼
万荟城精装朝南公寓 双地铁 拎包入住,万荟城 ,刘潭, 43万,"9,507元/平",1室1厅 , 45.23平米 , 南 , 精装 , 中楼层,共29层, 板塔结合
天一街小吃一条街 配套齐全 交通便利 拎包入住,明发·国际新城（东区） ,西漳, 188万,"15,395元/平",3室2厅 , 122.12平米 , 南 , 精装 , 中楼层,共11层, 板楼
房子朝南，方正，采光很好，视野开阔,新街家园 ,刘潭, 85万,"9,986元/平",2室1厅 , 85.12平米 , 南 , 精装 , 高楼层,共32层, 板楼
纯人车分流，次新小区，三开间采光户型好，诚心出售,阳光100阿尔勒 ,西漳, 125万,"12,171元/平",3室2厅 , 102.71平米 , 南 北 , 精装 , 中楼层,共34层, 板楼
天一公馆近地铁采光好，业主精装修高品质住房诚心出售,太平洋城中城天一公馆 ,西漳, 65万,"9,305元/平",2室1厅 , 69.86平米 , 西 , 精装 , 高楼层,共21层, 塔楼
天河小区中间楼层业主诚心出售楼梯房三房两卫,天河小区 ,刘潭, 149万,"11,190元/平",3室2厅 , 133.16平米 , 南 , 精装 , 高楼层,共6层, 板楼
楼层采光好，精装修，低总价，诚心出售,阳光100国际新城南区 ,刘潭, 72万,"10,019元/平",2室2厅 , 71.87平米 , 东 , 精装 , 中楼层,共28层, 板塔结合
万科天一新著精装4房 洋房 4开间朝南 全屋空调,万科天一新著 ,西漳, 290万,"22,216元/平",4室2厅 , 130.54平米 , 南 , 精装 , 低楼层,共11层, 暂无数据
沁春园电梯洋房 户型方正，采光好,沁春园 ,西漳, 230万,"15,922元/平",4室3厅 , 144.46平米 , 南 北 东 , 精装 , 高楼层,共11层, 板楼
藕乐苑 上下两层 精装三室 包土出 商品房,藕乐苑 ,钱桥, 93万,"12,531元/平",3室2厅 , 74.22平米 , 南 北 , 精装 , 高楼层,共6层, 暂无数据
地铁口精装三房户型方正生活配套齐全,太平洋城中城 ,西漳, 180万,"16,314元/平",3室2厅 , 110.34平米 , 南 , 精装 , 高楼层,共21层, 板塔结合
天一城A区东区 2室1厅 南,天一城A区东区 ,西漳, 130万,"12,940元/平",2室1厅 , 100.47平米 , 南 , 其他 , 高楼层,共18层, 板楼
林陆苑毛坯2房 户型方正 采光好 商品房诚心卖,林陆苑小区 ,刘潭, 92万,"12,529元/平",2室2厅 , 73.43平米 , 南 北 , 毛坯 , 高楼层,共6层, 暂无数据
星光天地复式精装 朝南 使用面积大 双地铁 次顶楼,星光天地 ,刘潭, 50万,"10,291元/平",2室1厅 , 48.59平米 , 南 , 精装 , 高楼层,共21层, 平房
商品房无土出，毛坯，日照充足，地铁四号线旁,丰涵家园 ,刘潭, 87万,"11,971元/平",2室1厅 , 72.68平米 , 南 , 毛坯 , 低楼层,共18层, 板楼
太平洋城中城。装修好的三房，装修新，楼层好诚心出售,太平洋城中城 ,西漳, 169万,"19,269元/平",3室2厅 , 87.71平米 , 南 , 精装 , 中楼层,共18层, 板楼
地铁口，晴山蓝城一期，自住装修，，户型正，采光佳,晴山蓝城 ,钱桥, 140万,"12,163元/平",3室2厅 , 115.11平米 , 南 , 精装 , 中楼层,共6层, 板楼
此房近地铁，中间楼层，通风效果佳， 诚心出售,新街家园 ,刘潭, 83万,"10,260元/平",2室2厅 , 80.9平米 , 南 , 毛坯 , 高楼层,共22层, 板楼
户型方正纯毛坯，业主诚心出售。,融创·西羲里 ,洛社, 122万,"13,646元/平",3室1厅 , 89.41平米 , 南 , 毛坯 , 低楼层,共32层, 暂无数据
