标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
精装两房 采光好 业主诚心卖 近地铁山姆购物商场,观山名筑 ,塘铁桥, 145万,"16,426元/平",2室2厅 , 88.28平米 , 南 , 精装 , 高楼层,共30层, 板楼
次顶楼，南北户型，全天采光，没有士出，房东诚心出售,瑞星家园 ,扬名, 188万,"16,812元/平",3室2厅 , 111.83平米 , 南 , 精装 , 高楼层,共11层, 板楼
天鹅湖A区新上大两房，大悦城旁，地铁口，楼层采光好,天鹅湖花园A区 ,长广溪/大学城, 212万,"19,278元/平",2室2厅 , 109.97平米 , 南 , 精装 , 高楼层,共24层, 板楼
天鹅湖白色洋房，没有台阶，好楼层，装修保养好,天鹅湖花园A区 ,长广溪/大学城, 268万,"20,387元/平",3室1厅 , 131.46平米 , 南 北 , 其他 , 中楼层,共5层, 板楼
保利香槟国际 精装修 人车分流，楼龄新 楼层佳,保利香槟国际 ,长广溪/大学城, 250万,"26,565元/平",3室2厅 , 94.11平米 , 南 , 精装 , 中楼层,共11层, 板楼
保利香槟国际精装大四房二厅三卫，采光好,保利香槟国际 ,长广溪/大学城, 568万,"29,102元/平",4室2厅 , 195.18平米 , 南 北 , 精装 , 高楼层,共12层, 板楼
中海凤凰三期景观边套、精装修拎包入住，全天采光,中海凤凰璟园三期 ,华庄, 389万,"26,930元/平",3室2厅 , 144.45平米 , 南 , 精装 , 低楼层,共33层, 板楼
瑞星家园 一梯三户的 三房 中等装修 领包住 商品房,瑞星家园 ,扬名, 190万,"16,991元/平",3室2厅 , 111.83平米 , 南 北 , 其他 , 低楼层,共11层, 板楼
朗山精装大三房，边套精装未入住，房东诚心出售！,融创•朗山 ,融创文化旅游城, 240万,"18,073元/平",3室2厅 , 132.8平米 , 南 北 , 精装 , 高楼层,共16层, 板楼
此房户型方正，小区中间位置，安静不靠路，视野开阔,天鹅湖花园A区 ,长广溪/大学城, 230万,"22,277元/平",3室1厅 , 103.25平米 , 南 , 精装 , 中楼层,共5层, 板楼
瑞星家园精装2房，中间楼层，包土出，看房提前联系,瑞星家园 ,扬名, 108万,"14,524元/平",2室2厅 , 74.36平米 , 东南 , 精装 , 中楼层,共34层, 板塔结合
长广溪次新联排别墅 挑高客厅 前后院 采光好,吉宝澜岸铭邸 ,长广溪/大学城, 1280万,"36,151元/平",5室2厅 , 354.08平米 , 南 , 毛坯 ,,, 板楼
朗诗三恒科技房 次新房 全新未入住 好楼层 视野开阔,朗诗太湖绿珺花园 ,塘铁桥, 465万,"31,545元/平",4室2厅 , 147.41平米 , 南 , 精装 , 高楼层,共32层, 板楼
仙河苑 大三房 随时可看  诚心出售 电梯房,仙河苑三期 ,融创文化旅游城, 97万,"6,836元/平",3室2厅 , 141.91平米 , 南 北 , 简装 , 低楼层,共24层, 板楼
开发商统一装修 户型好 房龄新 近D铁,雅居乐中央府三期 ,塘铁桥, 315万,"30,213元/平",3室2厅 , 104.26平米 , 南 北 , 精装 , 低楼层,共33层, 暂无数据
经开区，万科物业，景观大三房，看雪浪山，含地库车位,天鹅湖花园A区 ,长广溪/大学城, 303万,"22,990元/平",3室2厅 , 131.8平米 , 南 , 精装 , 低楼层,共29层, 板楼
天鹅湖洋房出售，楼层好户型方正，得房率高,天鹅湖花园A区 ,长广溪/大学城, 332万,"27,294元/平",3室2厅 , 121.64平米 , 南 北 , 精装 , 中楼层,共5层, 板楼
前排 单价低 产权清晰 小区景观优异全新毛坯看房随时,蠡湖壹号丽苑 ,蠡湖新城, 280万,"22,406元/平",3室2厅 , 124.97平米 , 南 , 毛坯 , 低楼层,共24层, 板塔结合
自住精装 洋房后面 采光无遮挡 凤凰二期118平边套,中海凤凰璟园二期 ,华庄, 285万,"24,122元/平",3室2厅 , 118.15平米 , 南 , 精装 , 低楼层,共34层, 板楼
地铁口 交通便利 中高楼层 采光充足 包土地出让金,南湖家园北区 ,塘铁桥, 150万,"15,487元/平",2室2厅 , 96.86平米 , 南 北 , 精装 , 高楼层,共17层, 板楼
香樟园一期，精装装修，拎包入住，满5年，价格可谈,绿城蠡湖香樟园一期 ,蠡湖新城, 1200万,"44,835元/平",4室2厅 , 267.65平米 , 南 , 精装 , 中楼层,共37层, 板楼
中间楼层 无遮挡 纯毛坯 随时可看,太湖锦园 ,梅园, 300万,"20,834元/平",3室2厅 , 144平米 , 南 北 , 毛坯 , 中楼层,共8层, 板楼
观山名筑精装修大三房 带地暖 采光好,观山名筑北区 ,塘铁桥, 210万,"23,264元/平",3室2厅 , 90.27平米 , 南 , 精装 , 低楼层,共32层, 板楼
精装自住观湖好房 智能家居拎包入住,蠡湖一号 ,蠡湖新城, 350万,"28,680元/平",3室2厅 , 122.04平米 , 南 , 精装 , 低楼层,共30层, 板楼
蠡溪苑 2室1厅 南,蠡溪苑 ,新体育中心, 120万,"14,135元/平",2室1厅 , 84.9平米 , 南 , 简装 , 低楼层,共6层, 板楼
总高11层洋房，得房率高，低密度小区，近地铁，近學校,天鹅湖花园B区 ,长广溪/大学城, 236万,"18,984元/平",3室2厅 , 124.32平米 , 南 北 , 毛坯 , 低楼层,共11层, 板楼
精装大三室双阳台 中间楼层 卫入住过 随时可以看房,马鞍苑二区 ,胡埭, 155万,"12,226元/平",3室2厅 , 126.78平米 , 南 北 , 精装 , 中楼层,共11层, 板楼
华庄广场 水乡苑一区 两室两厅 得房率高 新房没住过,水乡苑一区 ,华庄, 105万,"11,410元/平",2室1厅 , 92.03平米 , 南 , 毛坯 , 高楼层,共6层, 板楼
苏豪国际 精装修复式 楼层好采光佳诚心出售 价格可谈,苏豪国际大厦 ,新体育中心, 125万,"17,522元/平",2室2厅 , 71.34平米 , 南 , 精装 , 中楼层,共22层, 板塔结合
精装修70万  小三房 拎包入住  双阳台 两房朝南,路劲蠡湖院子 ,蠡湖新城, 340万,"32,040元/平",3室2厅 , 106.12平米 , 南 , 精装 , 低楼层,共31层, 板楼
高层前后无遮挡，采光充足，精装修,融创熙园三期 ,长广溪/大学城, 265万,"24,059元/平",3室2厅 , 110.15平米 , 南 , 简装 , 高楼层,共22层, 板楼
业主诚心出售！看房方便！价格可小刀！！！,天鹅湖花园A区 ,长广溪/大学城, 340万,"26,363元/平",3室2厅 , 128.97平米 , 南 北 , 精装 , 中楼层,共5层, 板楼
满五年，精装修，拎包入住，业主诚心出售，,玉兰花园东二区 ,海岸城/市民中心, 450万,"42,985元/平",2室2厅 , 104.69平米 , 南 , 精装 , 低楼层,共17层, 板楼
纯一楼商铺，人流较好，配套实施齐全,恒大华府 ,塘铁桥, 200万,"29,851元/平",1室0厅 , 67平米 , 东 , 毛坯 , 低楼层,共1层, 板楼
经开区！天鹅湖精装大三房，位置安静！近文化宫地铁口,天鹅湖花园A区 ,长广溪/大学城, 259万,"19,898元/平",3室2厅 , 130.17平米 , 南 , 精装 , 低楼层,共24层, 板楼
张舍苑，包土出，价格实惠，欢迎咨询,张舍苑一区 ,胡埭, 111万,"8,911元/平",3室2厅 , 124.57平米 , 东 北 , 简装 , 低楼层,共11层, 板楼
毛胚房，房东诚心出售，看房有钥匙,蠡湖公馆 ,长广溪/大学城, 940万,"29,193元/平",5室3厅 , 322平米 , 南 , 毛坯 , 低楼层,共4层, 暂无数据
满五唯一 精装修小高层 税费少,紫金英郡 ,河埒口, 220万,"23,154元/平",2室2厅 , 95.02平米 , 南 , 精装 , 低楼层,共18层, 板楼
户型方正，楼层位置佳，采光视野无遮挡,博大假日广场 ,长广溪/大学城, 180万,"18,479元/平",2室2厅 , 97.41平米 , 南 北 , 精装 , 高楼层,共33层, 板楼
山明四村 两房朝南户型 采光好无遮挡,山明四村 ,蠡湖新城, 88万,"13,212元/平",2室1厅 , 66.61平米 , 南 , 精装 , 高楼层,共6层, 板楼
新上小高层朝南两房 采光无遮挡 地铁口 南师 房东诚售,蠡湖人家 ,蠡湖新城, 80万,"11,840元/平",2室1厅 , 67.57平米 , 南 , 简装 , 中楼层,共11层, 板楼
融创熙园一期，精装三房，户型方正，随时看房,融创熙园一期 ,长广溪/大学城, 238万,"21,401元/平",3室2厅 , 111.21平米 , 南 , 精装 , 低楼层,共18层, 板楼
经开区 小两房 采光视野好 总价低,瑞星家园 ,扬名, 86万,"13,434元/平",2室1厅 , 64.02平米 , 南 , 精装 , 中楼层,共34层, 塔楼
天鹅湖花园 三房 精装修保养好,天鹅湖花园A区 ,长广溪/大学城, 238万,"21,716元/平",3室1厅 , 109.6平米 , 南 , 精装 , 低楼层,共18层, 板楼
雅居乐次新房 小三房 双阳台 近地 鉄 采光好,雅居乐中央府三期 ,塘铁桥, 320万,"30,684元/平",3室2厅 , 104.29平米 , 南 , 精装 , 低楼层,共33层, 板楼
天鹅湖精装大两房，自住装修保养好，看房方便，诚售,天鹅湖花园A区 ,长广溪/大学城, 200万,"20,198元/平",2室1厅 , 99.02平米 , 南 , 精装 , 低楼层,共24层, 板楼
背靠大悦城，购物娱乐，低密度小区，人车分流,博大假日广场 ,长广溪/大学城, 185万,"19,540元/平",2室1厅 , 94.68平米 , 南 , 简装 , 高楼层,共31层, 板楼
天鹅湖花园A区南北通透大两房，全实木装修保养好,天鹅湖花园A区 ,长广溪/大学城, 218万,"22,016元/平",2室2厅 , 99.02平米 , 南 北 , 精装 , 低楼层,共24层, 板楼
天鹅湖花园A区一楼带大院子，精装修，看房方便,天鹅湖花园A区 ,长广溪/大学城, 300万,"22,095元/平",3室2厅 , 135.78平米 , 南 , 其他 , 低楼层,共11层, 板楼
中海珑玺 3室1厅 南,中海珑玺 ,塘铁桥, 200万,"21,325元/平",3室1厅 , 93.79平米 , 南 , 简装 , 高楼层,共34层, 板楼
南湖家园 满五唯一 配套成熟 随时看房,南湖家园南区 ,塘铁桥, 100万,"11,082元/平",2室2厅 , 90.24平米 , 南 , 精装 , 高楼层,共33层, 板楼
红星大都汇店 平层 精装修 地铁口 配套设施齐全,红星大都汇 ,长广溪/大学城, 30万,"9,039元/平",1室1厅 , 33.19平米 , 北 , 简装 , 低楼层,共14层, 塔楼
经开精装大四房，楼层中上，配套齐全，交通便利。,中锐星公元 ,塘铁桥, 478万,"35,816元/平",4室2厅 , 133.46平米 , 南 , 精装 , 高楼层,共30层, 板楼
融科精装大三房，采光全天，拎包入住，满五免增值税,融科玖瑞尚城 ,海岸城/市民中心, 300万,"21,890元/平",3室2厅 , 137.05平米 , 南 , 精装 , 中楼层,共33层, 板楼
高楼层，全明户型，采光无忧.两开间朝南,马鞍苑一区 ,胡埭, 97万,"11,123元/平",2室2厅 , 87.21平米 , 南 北 , 毛坯 , 高楼层,共18层, 板楼
保养好 雅苑通透三房 诚心出售,溪湾雅苑一区 ,融创文化旅游城, 165万,"15,956元/平",3室2厅 , 103.41平米 , 南 北 , 精装 , 中楼层,共17层, 板楼
南北通风 近长广溪湿地公园 看房随时,融创•朗山 ,融创文化旅游城, 335万,"22,086元/平",4室2厅 , 151.68平米 , 南 , 精装 , 高楼层,共34层, 板楼
融创熙园 自住装修 保养好 通透户型 采光好,融创熙园二期 ,长广溪/大学城, 480万,"25,458元/平",3室2厅 , 188.55平米 , 南 , 精装 , 中楼层,共32层, 板楼
中间套二房带地暖，新风系统，视野开阔。,保利香槟国际 ,长广溪/大学城, 245万,"28,331元/平",2室2厅 , 86.48平米 , 南 , 精装 , 高楼层,共11层, 板楼
朗诗新郡 精装大四房 中间楼层 采光无遮挡,朗诗新郡 ,塘铁桥, 359万,"25,809元/平",4室2厅 , 139.1平米 , 南 北 , 精装 , 低楼层,共45层, 板楼
山明四村 两房朝南户型 采光好无遮挡,山明四村 ,蠡湖新城, 88万,"13,212元/平",2室1厅 , 66.61平米 , 南 , 精装 , 高楼层,共6层, 板楼
新上小高层朝南两房 采光无遮挡 地铁口 南师 房东诚售,蠡湖人家 ,蠡湖新城, 80万,"11,840元/平",2室1厅 , 67.57平米 , 南 , 简装 , 中楼层,共11层, 板楼
融创熙园一期，精装三房，户型方正，随时看房,融创熙园一期 ,长广溪/大学城, 238万,"21,401元/平",3室2厅 , 111.21平米 , 南 , 精装 , 低楼层,共18层, 板楼
中海珑玺 3室1厅 南,中海珑玺 ,塘铁桥, 200万,"21,325元/平",3室1厅 , 93.79平米 , 南 , 简装 , 高楼层,共34层, 板楼
南湖家园 满五唯一 配套成熟 随时看房,南湖家园南区 ,塘铁桥, 100万,"11,082元/平",2室2厅 , 90.24平米 , 南 , 精装 , 高楼层,共33层, 板楼
张舍苑，包土出，价格实惠，欢迎咨询,张舍苑一区 ,胡埭, 111万,"8,911元/平",3室2厅 , 124.57平米 , 东 北 , 简装 , 低楼层,共11层, 板楼
天鹅湖精装大两房，自住装修保养好，看房方便，诚售,天鹅湖花园A区 ,长广溪/大学城, 200万,"20,198元/平",2室1厅 , 99.02平米 , 南 , 精装 , 低楼层,共24层, 板楼
户型方正，楼层位置佳，采光视野无遮挡,博大假日广场 ,长广溪/大学城, 180万,"18,479元/平",2室2厅 , 97.41平米 , 南 北 , 精装 , 高楼层,共33层, 板楼
天鹅湖A区 总高11的洋房万科物业 自住装修拎包入住！,天鹅湖花园A区 ,长广溪/大学城, 290万,"22,895元/平",3室2厅 , 126.67平米 , 南 , 精装 , 低楼层,共11层, 板楼
天鹅湖花园A区新出1居房 格致江南 旁边海岸城万科物业,天鹅湖花园A区 ,长广溪/大学城, 123万,"23,523元/平",1室1厅 , 52.29平米 , 南 , 精装 , 低楼层,共18层, 板楼
小区是11层小高层，人车分流，楼龄新，环境好.,保利香槟国际 ,长广溪/大学城, 230万,"26,179元/平",2室1厅 , 87.86平米 , 南 , 精装 , 高楼层,共11层, 板楼
经开区，江大旁，万科物业，精装大两房，朝南双阳台！,天鹅湖花园A区 ,长广溪/大学城, 220万,"20,693元/平",2室2厅 , 106.32平米 , 南 , 精装 , 低楼层,共24层, 板楼
观山二期90+30精装三房，楼层好，前排洋房无遮挡，,观山名筑北区 ,塘铁桥, 210万,"23,256元/平",2室2厅 , 90.3平米 , 南 , 精装 , 高楼层,共32层, 板楼
太湖威尼斯公寓，朝南采光好总价低,太湖威尼斯花园 ,长广溪/大学城, 90万,"16,880元/平",1室1厅 , 53.32平米 , 南 , 简装 , 低楼层,共9层, 板楼
朗诗精装大五房可拎包入住，楼层佳南北通透 采光充足,朗诗新郡 ,塘铁桥, 425万,"26,037元/平",5室2厅 , 163.23平米 , 南 北 , 精装 , 高楼层,共45层, 板楼
融创熙园 自住装修 保养好 通透户型 采光好,融创熙园二期 ,长广溪/大学城, 480万,"25,458元/平",3室2厅 , 188.55平米 , 南 , 精装 , 中楼层,共32层, 板楼
经开区 精装房  户型方正，业主诚售,魅力万科城一区 ,万象城/东绛, 160万,"25,028元/平",1室1厅 , 63.93平米 , 南 , 精装 , 低楼层,共6层, 板楼
房子两房朝南，视野采光好，前面无遮挡，小区环境优美,海岸城馨园 ,海岸城/市民中心, 290万,"28,012元/平",3室2厅 , 103.53平米 , 南 , 简装 , 中楼层,共33层, 板楼
滨湖区 太湖新城 清水毛坯50平 业主急卖27万 随时看房,太湖ONE ,融创文化旅游城, 35万,"7,009元/平",1室1厅 , 49.94平米 , 北 , 毛坯 , 低楼层,共30层, 塔楼
融创•荣域 3室2厅 南,融创•荣域 ,融创文化旅游城, 190万,"17,981元/平",3室2厅 , 105.67平米 , 南 , 精装 , 低楼层,共34层, 板楼
瑞星家园 高层精装2房 采光好 装修保养好 拎包入住,瑞星家园 ,扬名, 93万,"12,788元/平",2室1厅 , 72.73平米 , 东 , 精装 , 高楼层,共34层, 塔楼
近雪浪山，中上楼层，位置佳，楼层好，诚售,溪湾雅苑二区 ,融创文化旅游城, 165万,"15,709元/平",3室2厅 , 105.04平米 , 南 , 毛坯 , 中楼层,共17层, 板楼
此房包土出，满五年，通透户型，自住装修，可拎包入住,瑞星家园 ,扬名, 148万,"17,071元/平",2室1厅 , 86.7平米 , 南 , 精装 , 中楼层,共7层, 板楼
两房朝南，毛坯房楼层好，可以根据自己的喜好装修,瑞星家园 ,扬名, 89万,"12,238元/平",2室1厅 , 72.73平米 , 南 , 毛坯 , 中楼层,共18层, 板楼
西郊佳苑 3室2厅 商品房无土出 中上楼层 全天视野,西郊佳苑 ,河埒口, 240万,"18,711元/平",3室2厅 , 128.27平米 , 南 北 , 毛坯 , 高楼层,共34层, 暂无数据
全天采光 视野开阔 安静 楼层好,融科玖玖城 ,海岸城/市民中心, 347万,"28,492元/平",3室2厅 , 121.79平米 , 南 , 精装 , 高楼层,共18层, 板楼
小高层 一梯两户 得房率高 精装修 拎包入住,朗诗太湖绿珺花园 ,塘铁桥, 190万,"23,801元/平",2室2厅 , 79.83平米 , 南 , 精装 , 低楼层,共11层, 板楼
蠡湖公馆联排别墅 南进门 挑高客厅 采光好 前后花园,蠡湖公馆 ,长广溪/大学城, 830万,"25,539元/平",5室1厅 , 325平米 , 南 , 简装 , 低楼层,共4层, 板楼
房东急售 价格可谈 毛坯未入住 视野采光 巨佳,博大假日广场 ,长广溪/大学城, 175万,"17,966元/平",2室1厅 , 97.41平米 , 南 , 毛坯 , 高楼层,共33层, 板楼
满五唯一 经开区大两房 精装修 采光好 配套齐全,尚锦城B区 ,塘铁桥, 190万,"18,254元/平",3室2厅 , 104.09平米 , 南 北 , 精装 , 中楼层,共26层, 板楼
房东急售 价格可谈 毛坯未入住 视野采光 巨佳,博大假日广场 ,长广溪/大学城, 175万,"17,966元/平",2室1厅 , 97.41平米 , 南 , 毛坯 , 高楼层,共33层, 板楼
蠡湖公馆联排别墅 南进门 挑高客厅 采光好 前后花园,蠡湖公馆 ,长广溪/大学城, 830万,"25,539元/平",5室1厅 , 325平米 , 南 , 简装 , 低楼层,共4层, 板楼
全天采光 视野开阔 安静 楼层好,融科玖玖城 ,海岸城/市民中心, 347万,"28,492元/平",3室2厅 , 121.79平米 , 南 , 精装 , 高楼层,共18层, 板楼
观山名筑，洋房后排，采光全天，诚心出售,观山名筑 ,塘铁桥, 180万,"14,820元/平",3室2厅 , 121.46平米 , 南 , 精装 , 低楼层,共27层, 板楼
经开区多层户型方正好楼层诚心出售价格包土出随时看房,凯发苑一期 ,华庄, 128万,"13,880元/平",3室1厅 , 92.22平米 , 南 北 , 简装 , 低楼层,共7层, 板楼
