标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
前面是洋房，视野采光非 常好，诚心出售 随时看房,万科东郡 ,江溪, 228万,"16,086元/平",3室2厅 , 141.74平米 , 南 北 , 精装 , 中楼层,共30层, 板楼
风顺里 3室2厅 南,风顺里 ,塘南, 125万,"14,239元/平",3室2厅 , 87.79平米 , 南 , 精装 , 低楼层,共7层, 板楼
富力城A区 精装修四房 诚心出售,富力城A区 ,江溪, 208万,"15,316元/平",4室2厅 , 135.81平米 , 南 , 精装 , 低楼层,共28层, 板楼
小区中间位置，不靠高价，首付50万到手，品牌家具家电,富力城A区 ,江溪, 165万,"19,069元/平",3室1厅 , 86.53平米 , 南 , 精装 , 中楼层,共32层, 板楼
次新小区 精装三房两卫 户型方正 全屋地暖 随时看房,富力城C区 ,江溪, 178万,"16,379元/平",3室2厅 , 108.68平米 , 南 , 精装 , 高楼层,共32层, 板楼
雍华府洋房一梯2户，纯毛坯全明户型，前面无遮挡,太湖雍华府 ,新安, 256万,"23,204元/平",3室2厅 , 110.33平米 , 南 , 毛坯 , 中楼层,共8层, 板楼
长江国际臻园 小三房  大金空调地暖  随时看房,长江国际臻园 ,江溪, 190万,"19,792元/平",3室2厅 , 96平米 , 南 , 精装 , 中楼层,共31层, 板楼
带电梯住宅 精装修 房东诚心出售,博客公寓 ,江溪, 110万,"12,684元/平",2室2厅 , 86.73平米 , 南 , 精装 , 低楼层,共30层, 板楼
瑞城花园一楼带院子精装三房 得房率高，房东诚心出售,瑞城花园 ,旺庄, 118万,"13,500元/平",3室1厅 , 87.41平米 , 南 , 精装 , 低楼层,共25层, 板塔结合
太科园 万科品质 次新房 精装修 户型正 采光好,万科观湖礼著 ,新安, 200万,"21,149元/平",3室2厅 , 94.57平米 , 南 北 , 精装 , 低楼层,共27层, 板楼
小区已改造好，外立面重新刷漆，楼梯房，公摊小,广南里 ,江溪, 75万,"11,110元/平",2室1厅 , 67.51平米 , 南 , 简装 , 高楼层,共7层, 板楼
香梅花园一期  毛坯顶复带有大露台  看房方便,香梅花园一期 ,梅村, 185万,"12,248元/平",4室2厅 , 151.05平米 , 南 北 , 毛坯 , 高楼层,共6层, 板楼
正规两房，精装修，房东急售  看房方便，随时可以看房,香梅人家 ,梅村, 125万,"14,675元/平",2室2厅 , 85.18平米 , 南 , 精装 , 低楼层,共25层, 板楼
融创森邻次新房89平，院子80平人车分流，层高3.9米！,融创森邻森邻 ,生态园, 140万,"15,802元/平",3室2厅 , 88.6平米 , 南 , 简装 , 低楼层,共32层, 板楼
此房客厅朝南 业主诚心出售 看中价格可聊,泰伯花苑三区 ,梅村, 90万,"9,714元/平",2室1厅 , 92.65平米 , 南 , 精装 , 高楼层,共18层, 板楼
带车位香梅人家 精装修看房方便诚心出售价格可谈,香梅人家 ,梅村, 90万,"13,764元/平",1室1厅 , 65.39平米 , 南 , 精装 , 低楼层,共30层, 板楼
四开间朝南带约80平花园，采光好无遮挡，不靠马路,远洋太湖宸章 ,新安, 280万,"22,717元/平",3室2厅 , 123.26平米 , 南 , 毛坯 , 低楼层,共16层, 板楼
长江北路商品房，楼下就是地铁三号线，精装修，好楼层,铭城花园 ,江溪, 159万,"15,333元/平",2室2厅 , 103.7平米 , 南 , 精装 , 中楼层,共33层, 板塔结合
装修保养好，品牌家电，诚心出售，前后排都是洋房,万科东郡 ,江溪, 410万,"22,028元/平",4室2厅 , 186.13平米 , 南 , 精装 , 中楼层,共5层, 板楼
香梅花园顶复精装看房方便价格可谈,香梅花园一期 ,梅村, 235万,"10,581元/平",8室1厅 , 222.11平米 , 南 , 精装 , 高楼层,共6层, 暂无数据
太湖花园一期 中间楼层三楼 两房朝南 全明户型 满五,太湖花园一期 ,江溪, 150万,"9,272元/平",4室2厅 , 161.79平米 , 南 北 , 简装 , 高楼层,共6层, 板楼
太湖花园 顶复大四房 诚心出售,太湖花园一期 ,江溪, 145万,"9,731元/平",4室2厅 , 149.01平米 , 南 , 精装 , 高楼层,共6层, 塔楼
新吴区融侨观邸一期  小区环境好 出行便利,融侨观邸一期 ,江溪, 180万,"14,581元/平",3室2厅 , 123.45平米 , 南 , 精装 , 高楼层,共33层, 板楼
碧桂园三房 不靠高架 价格美丽 业主诚意出售 采光好,碧桂园梅公馆 ,梅村, 149万,"14,717元/平",3室2厅 , 101.25平米 , 南 , 精装 , 低楼层,共25层, 板楼
小区前排 带地暖 有车位 四房 中间楼层 采光很好,富力城A区 ,江溪, 180万,"16,401元/平",4室2厅 , 109.75平米 , 南 北 , 精装 , 中楼层,共29层, 板楼
富力城急售大四房 自住保养很好 诚心卖看中价格可谈,富力城A区 ,江溪, 140万,"12,911元/平",4室2厅 , 108.44平米 , 南 , 精装 , 低楼层,共32层, 板楼
带车位 可看湖景 万科品质 小高层 次新小区 精装修,万科观湖礼著 ,新安, 230万,"24,321元/平",3室1厅 , 94.57平米 , 南 , 精装 , 高楼层,共27层, 板楼
不靠高架 3号线地铁 生态园边 户型方正,融创森邻森邻 ,生态园, 108万,"12,190元/平",2室2厅 , 88.6平米 , 南 北 , 毛坯 , 中楼层,共32层, 板楼
"满五唯一,诚心出售,带车位！价格可谈！",首创悦府 ,江溪, 144万,"16,825元/平",2室1厅 , 85.59平米 , 南 , 精装 , 高楼层,共30层, 板楼
精装四房，保养好，次新小区，中上楼层，南北透户型,碧桂园梅公馆 ,梅村, 205万,"15,009元/平",4室1厅 , 136.59平米 , 南 北 , 精装 , 中楼层,共26层, 板楼
首创悦府大4房，房东诚心卖中间楼层采光好,首创悦府 ,江溪, 339万,"24,398元/平",4室2厅 , 138.95平米 , 南 , 精装 , 中楼层,共6层, 板楼
富力城C区精装三房，不靠高架，看房提前预约，诚心卖,富力城C区 ,江溪, 135万,"15,203元/平",3室2厅 , 88.8平米 , 南 , 精装 , 低楼层,共32层, 板楼
房子房东是自住的 空气对流很好 楼层中上 房型正气,锡梅花园 ,梅村, 145万,"12,581元/平",3室1厅 , 115.26平米 , 南 北 , 精装 , 中楼层,共7层, 板楼
次新小区 次新房 一体一户 随时看房 诚售,太湖雍华府 ,新安, 207万,"21,207元/平",3室2厅 , 97.61平米 , 南 , 毛坯 , 中楼层,共24层, 板楼
一梯一户，四开间朝南，双阳台，采光好,远洋太湖宸章 ,新安, 230万,"21,404元/平",3室2厅 , 107.46平米 , 南 , 简装 , 低楼层,共16层, 板楼
诚心出售！万科旁 铭城花园 舒适两房 电梯房 设施可留,铭城花园 ,江溪, 126万,"14,102元/平",2室1厅 , 89.35平米 , 南 , 精装 , 中楼层,共33层, 板塔结合
新港公寓精装修两房保养好，业主诚心出售,新港公寓(新吴区) ,旺庄, 118万,"12,998元/平",2室2厅 , 90.79平米 , 南 , 精装 , 高楼层,共26层, 板塔结合
红旗花园顶带阁，二楼不算面积有大露台。,红旗花园B区 ,江溪, 150万,"9,958元/平",7室3厅 , 150.64平米 , 南 , 精装 , 高楼层,共6层, 板楼
叙康里 满五唯一  两房朝南  采光无遮挡 客厅带窗户,叙康里 ,江溪, 75万,"10,559元/平",2室2厅 , 71.03平米 , 南 , 精装 , 高楼层,共6层, 板楼
不靠高架 装修保养好 大四房 中间楼层 带地暖 诚售,富力城D区 ,江溪, 211万,"17,119元/平",4室2厅 , 123.26平米 , 南 北 , 精装 , 高楼层,共32层, 板楼
一层两户东边套！前方游乐场无遮挡！视野开阔正中位置,太湖花园一期 ,江溪, 124万,"13,630元/平",2室2厅 , 90.98平米 , 南 , 精装 , 中楼层,共6层, 板楼
长江国际臻园 小三房 户型方正 装修保养好 随时看房,长江国际臻园 ,江溪, 195万,"20,443元/平",3室2厅 , 95.39平米 , 南 , 精装 , 高楼层,共31层, 板楼
长江国际雅园，电梯洋房，总高5楼，地铁口，户型好,长江国际雅园 ,江溪, 350万,"27,221元/平",4室2厅 , 128.58平米 , 南 , 精装 , 中楼层,共5层, 暂无数据
前进花园顶复，满五唯一，无个税，通风采光好，诚售,前进花园 ,江溪, 120万,"10,372元/平",3室2厅 , 115.7平米 , 南 , 精装 , 高楼层,共6层, 板楼
不靠高架 满五唯一 中间楼层 诚心出售,新城香溢紫峻园 ,江溪, 105万,"14,503元/平",3室2厅 , 72.4平米 , 南 , 精装 , 中楼层,共34层, 平房
鸿山鸿泰苑五区精装一室出售，房东诚售,鸿泰苑五区 ,鸿山, 55万,"8,495元/平",1室1厅 , 64.75平米 , 南 , 精装 , 中楼层,共6层, 板楼
融侨观邸一期 2室1厅 南,融侨观邸一期 ,江溪, 132万,"15,303元/平",2室1厅 , 86.26平米 , 南 , 毛坯 , 中楼层,共33层, 板楼
首创悦府精装修3房 户型方正 业主诚心出售,首创悦府 ,江溪, 190万,"17,881元/平",3室2厅 , 106.26平米 , 南 , 精装 , 高楼层,共30层, 板楼
永胜新村，一居室，采光好！出行方便，看中可谈,永胜新村 ,塘南, 79.9万,"18,582元/平",1室1厅 , 43平米 , 南 , 简装 , 高楼层,共6层, 板楼
国信一楼带院子洋房，高档精装拎包入住，房东诚心出售,国信观湖湾 ,新安, 420万,"26,492元/平",4室2厅 , 158.54平米 , 南 北 , 精装 , 低楼层,共6层, 板楼
富力城A区婚装小三房，不靠高架位置好，业主诚心出售,富力城A区 ,江溪, 128万,"15,195元/平",3室2厅 , 84.24平米 , 南 , 精装 , 低楼层,共29层, 板楼
带100平露台， 装修保养很好，琥珀3房诚心出售！,领秀琥珀澜湾 ,新安, 178万,"18,600元/平",3室2厅 , 95.7平米 , 南 , 精装 , 低楼层,共18层, 板塔结合
土出已交，好楼层，采光好，业主诚心还能谈！,前进花园 ,江溪, 95万,"11,967元/平",2室1厅 , 79.39平米 , 南 , 简装 , 高楼层,共6层, 板楼
长江国际泓园户型方正 小区环境好,长江国际泓园 ,江溪, 335万,"27,579元/平",3室2厅 , 121.47平米 , 南 , 精装 , 低楼层,共9层, 板楼
太科园 精装修 大桥旁边 拎包入住 看房方便,阿卡迪亚（天骄铭邸） ,新安, 122万,"15,857元/平",2室2厅 , 76.94平米 , 南 , 精装 , 低楼层,共16层, 板楼
叙丰家园东区电梯2房南北通透地铁3号线全明通透,叙丰家园东区 ,江溪, 95万,"10,187元/平",2室1厅 , 93.26平米 , 南 北 , 精装 , 中楼层,共18层, 板楼
长江国际雅园 精装70年小户型 朝南 诚心出售,长江国际雅园 ,江溪, 98万,"16,856元/平",1室1厅 , 58.14平米 , 南 , 精装 , 中楼层,共28层, 板楼
富力城D区精装小三房中间楼层看房方便三房朝南采光好,富力城D区 ,江溪, 155万,"18,074元/平",3室1厅 , 85.76平米 , 南 , 精装 , 低楼层,共32层, 板楼
万科东郡边套户型.楼层好，采光无遮挡，交通便捷,万科东郡 ,江溪, 210万,"14,816元/平",3室2厅 , 141.74平米 , 南 北 , 精装 , 高楼层,共30层, 板楼
奕翔国际精装三房，前排西边套采光好，新区欧尚前面,奕翔公寓 ,江溪, 215万,"16,381元/平",3室2厅 , 131.25平米 , 南 北 , 精装 , 低楼层,共43层, 板塔结合
"长江北路，精装大两房,带大露台，房东诚心出售，",铭城花园 ,江溪, 125万,"13,587元/平",2室1厅 , 92平米 , 南 , 精装 , 低楼层,共23层, 板塔结合
万科观湖礼著 4室2厅 南 北,万科观湖礼著 ,新安, 358万,"22,993元/平",4室2厅 , 155.7平米 , 南 北 , 精装 , 低楼层,共18层, 板楼
包土出商品房 锡梅花园精装修大两房 户型方正,锡梅花园 ,梅村, 103.5万,"10,740元/平",2室2厅 , 96.37平米 , 南 , 精装 , 高楼层,共6层, 板楼
太湖花园小两房一楼半采光无遮挡 业主诚售价格可谈,太湖花园一期 ,江溪, 88万,"11,915元/平",2室1厅 , 73.86平米 , 南 , 简装 , 低楼层,共6层, 板楼
雅园全明户型 出门就是地铁口精装修家具家电齐全,长江国际雅园 ,江溪, 86万,"14,442元/平",1室1厅 , 59.55平米 , 北 , 精装 , 低楼层,共29层, 板塔结合
万科维园+品质楼盘+万科物业+南北户型+环境优雅,万科维园 ,梅村, 159万,"16,686元/平",3室2厅 , 95.29平米 , 南 北 , 精装 , 低楼层,共28层, 塔楼
装修40万！中间楼层 业主置换、诚心出售！,长江国际泓园 ,江溪, 230万,"17,730元/平",3室2厅 , 129.73平米 , 南 , 精装 , 高楼层,共33层, 板楼
富力城A区不靠高架带产权车位 精装修拎包入住随时看房,富力城A区 ,江溪, 159万,"18,376元/平",3室2厅 , 86.53平米 , 南 , 精装 , 低楼层,共32层, 板楼
春城电梯两房，中间楼层，商品房无土出，诚心出售,春城家园A区 ,江溪, 110万,"11,548元/平",2室2厅 , 95.26平米 , 南 , 毛坯 , 中楼层,共12层, 板楼
翻新装修15万 无土出 买一层还有一层,红旗花园B区 ,江溪, 96万,"15,813元/平",1室1厅 , 60.71平米 , 南 , 精装 , 高楼层,共6层, 板楼
翻新装修，次新小区，配套成熟，中间楼层，价格好谈,富力城A区 ,江溪, 195万,"16,261元/平",4室2厅 , 119.92平米 , 南 北 , 精装 , 中楼层,共29层, 板楼
万科观湖礼著，开发商精装修，家具家电全留,万科观湖礼著 ,新安, 310万,"23,228元/平",4室2厅 , 133.46平米 , 南 , 精装 , 低楼层,共18层, 暂无数据
全明户型 小高层 两房朝南 客厅带窗,叙丰家园 ,江溪, 95万,"10,351元/平",2室1厅 , 91.78平米 , 东南 南 , 简装 , 低楼层,共18层, 板楼
前进花园  5年内精装修自住房 南北通风大3房2卫-诚售,前进花园 ,江溪, 93万,"7,311元/平",3室2厅 , 127.21平米 , 南 , 精装 , 低楼层,共12层, 板楼
永乐东路长江北路东风家园精装自住大一室出售,东风家园 ,塘南, 75万,"11,053元/平",1室1厅 , 67.86平米 , 南 , 精装 , 低楼层,共18层, 板楼
融创品质，正规大三房，价格便宜,融创森邻森邻 ,生态园, 169.8万,"16,019元/平",3室2厅 , 106平米 , 南 北 , 精装 , 中楼层,共31层, 塔楼
长江国际泓园 2梯2户 远离高架 23楼 目前空关美式装修,长江国际泓园 ,江溪, 180万,"18,157元/平",3室2厅 , 99.14平米 , 南 , 精装 , 高楼层,共33层, 板楼
龙湖东边套上叠，满五唯一，太湖边，环境好，绿化高,龙湖滟澜香颂 ,新安, 550万,"26,429元/平",5室2厅 , 208.11平米 , 南 , 毛坯 , 中楼层,共4层, 暂无数据
万科东区 新片区 2019年房龄  全新装修 视野没遮挡,万科金域缇香东区 ,江溪, 163万,"18,801元/平",2室1厅 , 86.7平米 , 南 , 精装 , 中楼层,共32层, 板楼
近地铁 东风家园两房 诚心出售 看房方便,东风家园 ,塘南, 90万,"9,708元/平",2室1厅 , 92.71平米 , 南 , 简装 , 低楼层,共34层, 平房
地铁口！首排采光刺眼，设施全留，高档小区，景观房,长江国际雅园 ,江溪, 269万,"20,541元/平",3室2厅 , 130.96平米 , 南 , 精装 , 高楼层,共27层, 板楼
臻园低复带院子 精装修 有租约8000元 价格可谈 急售,长江国际臻园 ,江溪, 560万,"19,077元/平",6室3厅 , 293.56平米 , 南 , 精装 , 低楼层,共31层, 板楼
电梯毛坯2房 通透户型 小区环境好,前进花园 ,江溪, 101万,"10,615元/平",2室2厅 , 95.15平米 , 南 , 毛坯 , 低楼层,共12层, 板楼
碧桂园下叠，别墅带花园 ，有两个车位，纯毛坯,碧桂园梅公馆 ,梅村, 338万,"17,681元/平",4室2厅 , 191.17平米 , 南 , 毛坯 , 低楼层,共6层, 暂无数据
万科维园+精装拎包入住+诚心出售+户型正气+环境优美,万科维园 ,梅村, 155万,"16,401元/平",3室2厅 , 94.51平米 , 南 , 精装 , 低楼层,共28层, 塔楼
此房朝南精装大两房 中间楼层 房东诚意出售 看房随时,叙丰家园 ,江溪, 93万,"9,974元/平",2室2厅 , 93.25平米 , 南 , 精装 , 中楼层,共6层, 板楼
清枫华景 满五唯一 精装修 一楼带院子,清枫华景 ,梅村, 153万,"13,936元/平",3室2厅 , 109.79平米 , 南 , 精装 , 低楼层,共23层, 塔楼
叙康里三房，近地铁，单价低，房东诚心出售,叙康里 ,江溪, 87万,"10,000元/平",3室1厅 , 87平米 , 南 北 , 精装 , 高楼层,共7层, 板楼
太湖花园二期，顶复带阁楼，房东诚心卖，价格可谈。,太湖花园二期 ,江溪, 140万,"9,445元/平",4室2厅 , 148.23平米 , 南 北 , 简装 , 高楼层,共6层, 板楼
地铁口，精装房，电梯房，低首付，业主诚心出售，急售,铭城花园 ,江溪, 80万,"13,301元/平",1室1厅 , 60.15平米 , 南 , 精装 , 中楼层,共17层, 板塔结合
富力桃园 中上楼层 边套 小三房 出售,富力桃园 ,旺庄, 135万,"15,579元/平",3室1厅 , 86.66平米 , 西南 , 简装 , 中楼层,共32层, 板楼
叙康里精装两房，全南户型，总价低，满五唯一，诚心卖,叙康里 ,江溪, 77万,"10,353元/平",2室2厅 , 74.38平米 , 南 , 简装 , 高楼层,共7层, 板楼
不靠高架 满五唯一 中间楼层 诚心出售,新城香溢紫峻园 ,江溪, 105万,"14,503元/平",3室2厅 , 72.4平米 , 南 , 精装 , 中楼层,共34层, 平房
国信一楼带院子洋房，高档精装拎包入住，房东诚心出售,国信观湖湾 ,新安, 420万,"26,492元/平",4室2厅 , 158.54平米 , 南 北 , 精装 , 低楼层,共6层, 板楼
鸿山鸿泰苑五区精装一室出售，房东诚售,鸿泰苑五区 ,鸿山, 55万,"8,495元/平",1室1厅 , 64.75平米 , 南 , 精装 , 中楼层,共6层, 板楼
首创悦府洋房带车位 ，精装修，满五唯一，诚心出售,首创悦府 ,江溪, 315万,"22,118元/平",4室2厅 , 142.42平米 , 南 北 , 精装 , 低楼层,共6层, 板楼
叙康里电梯房，标准两房，电梯直达，采光好，诚心出售,叙康里 ,江溪, 74万,"10,389元/平",2室2厅 , 71.23平米 , 南 北 , 简装 , 高楼层,共9层, 板楼
远离喧嚣 楼层适中 采光充足 出行方便,富力城A区 ,江溪, 142万,"16,371元/平",3室2厅 , 86.74平米 , 南 , 精装 , 低楼层,共32层, 板楼
